Order_ID,Customer_ID,Order_Date,Product_Name,Category,Quantity,Unit_Price ($),Total_Amount ($)
19133,3757,2023-05-08,Tablet,Electronics,3,90.97,272.91
19134,6076,2024-08-01,Comics,Books,1,304.17,304.17
19135,3361,2023-09-09,Action Figure,Toys,1,124.04,124.04
19136,4569,2024-03-31,Non-Fiction,Books,3,387.61,1162.83
19137,4374,2025-01-05,Fiction,Books,1,325.56,325.56
19138,3196,2024-04-23,Lego,Toys,5,290.09,1450.45
19139,4132,2023-06-17,Foundation,Beauty,5,414.36,2071.8
19140,4889,2023-09-12,Comics,Books,5,255.13,1275.65
19141,3568,2024-03-04,Doll,Toys,2,142.23,284.46
19142,5411,2023-07-02,Comics,Books,4,314.15,1256.6
19143,4368,2024-10-24,T-Shirt,Clothing,1,478.96,478.96
19144,5344,2023-05-21,Blender,Home & Kitchen,4,304.57,1218.28
19145,5098,2024-07-23,Vacuum Cleaner,Home & Kitchen,5,318.51,1592.55
19146,3261,2024-01-08,Cookware,Home & Kitchen,3,468.03,1404.09
19147,3334,2024-05-15,Foundation,Beauty,5,262.48,1312.4
19148,6329,2023-08-22,Laptop,Electronics,1,498.22,498.22
19149,6645,2023-05-31,Fiction,Books,4,88.23,352.92
19150,5337,2023-10-28,T-Shirt,Clothing,4,273.15,1092.6
19151,5085,2024-04-16,Perfume,Beauty,2,114.32,228.64
19152,5388,2023-07-06,Cookware,Home & Kitchen,3,232.13,696.39
19153,6714,2025-02-26,Lipstick,Beauty,5,93.58,467.9
19154,4432,2024-11-05,T-Shirt,Clothing,3,119.04,357.12
19155,3017,2024-11-29,Board Game,Toys,1,113.29,113.29
19156,2642,2024-07-27,Perfume,Beauty,2,166.82,333.64
19157,6063,2024-09-07,Cookware,Home & Kitchen,5,75.96,379.8
19158,2316,2024-10-19,Smartphone,Electronics,1,406.58,406.58
19159,4304,2023-11-28,Microwave,Home & Kitchen,3,118.13,354.39
19160,2441,2023-10-31,Microwave,Home & Kitchen,2,214.12,428.24
19161,3139,2023-04-06,Microwave,Home & Kitchen,5,17.87,89.35
19162,2915,2023-06-17,Foundation,Beauty,3,61.39,184.17
19163,4304,2023-10-21,Sneakers,Clothing,5,449.17,2245.85
19164,6143,2025-03-22,Microwave,Home & Kitchen,2,420.21,840.42
19165,5422,2025-03-01,Lego,Toys,2,422.05,844.1
19166,4079,2023-06-12,Skincare Set,Beauty,3,211.56,634.68
19167,6151,2023-04-15,Jeans,Clothing,5,79.35,396.75
19168,4201,2023-05-31,Laptop,Electronics,4,62.87,251.48
19169,6552,2024-08-04,Vacuum Cleaner,Home & Kitchen,1,306.75,306.75
19170,2036,2023-04-09,Biography,Books,2,415.81,831.62
19171,2818,2024-12-31,Foundation,Beauty,5,451.06,2255.3
19172,3947,2023-07-02,Lego,Toys,3,151.48,454.44
19173,5957,2024-02-09,Smartphone,Electronics,3,167.3,501.9
19174,6352,2025-01-07,Smartphone,Electronics,2,59.43,118.86
19175,4226,2024-01-13,Laptop,Electronics,2,389.46,778.92
19176,5326,2025-02-08,Foundation,Beauty,4,145.09,580.36
19177,2508,2025-03-04,Jacket,Clothing,3,245.66,736.98
19178,5746,2024-01-25,Non-Fiction,Books,5,465.16,2325.8
19179,6117,2023-07-23,Doll,Toys,1,378.59,378.59
19180,5878,2024-08-05,Sneakers,Clothing,1,35.84,35.84
19181,6815,2024-06-13,Microwave,Home & Kitchen,4,14.0,56.0
19182,2460,2024-01-30,Comics,Books,5,395.83,1979.15
19183,3406,2025-02-27,Sneakers,Clothing,1,280.73,280.73
19184,6096,2024-07-19,Vacuum Cleaner,Home & Kitchen,1,362.96,362.96
19185,4037,2024-03-15,Fiction,Books,5,86.84,434.2
19186,4678,2024-09-27,Lipstick,Beauty,5,437.3,2186.5
19187,3745,2024-06-14,Action Figure,Toys,2,388.93,777.86
19188,4984,2024-11-19,Action Figure,Toys,1,446.51,446.51
19189,4359,2024-07-05,Cookware,Home & Kitchen,1,177.14,177.14
19190,3232,2024-03-27,Sneakers,Clothing,4,145.1,580.4
19191,3178,2024-02-12,Fiction,Books,2,84.35,168.7
19192,2762,2023-09-09,Cookware,Home & Kitchen,2,465.74,931.48
19193,6779,2023-07-23,Microwave,Home & Kitchen,1,96.65,96.65
19194,4355,2023-06-11,Skincare Set,Beauty,3,68.47,205.41
19195,6715,2023-09-26,Blender,Home & Kitchen,3,104.41,313.23
19196,5727,2023-12-20,Comics,Books,5,387.98,1939.9
19197,3544,2023-07-01,Headphones,Electronics,2,445.87,891.74
19198,5678,2024-08-28,Biography,Books,1,407.35,407.35
19199,3934,2023-08-24,Fiction,Books,1,285.99,285.99
19200,5169,2024-03-03,Skincare Set,Beauty,1,497.0,497.0
19201,5562,2024-09-11,Lipstick,Beauty,4,43.74,174.96
19202,6103,2024-02-29,Doll,Toys,3,434.92,1304.76
19203,5858,2024-06-23,Action Figure,Toys,4,219.58,878.32
19204,6018,2024-03-07,Vacuum Cleaner,Home & Kitchen,1,233.01,233.01
19205,6445,2025-01-04,Action Figure,Toys,1,72.52,72.52
19206,4965,2023-05-03,Lipstick,Beauty,2,26.38,52.76
19207,3031,2023-10-15,Blender,Home & Kitchen,2,165.15,330.3
19208,4548,2025-02-21,Headphones,Electronics,3,95.68,287.04
19209,4523,2024-05-27,Sneakers,Clothing,5,246.84,1234.2
19210,6620,2024-07-14,Perfume,Beauty,1,82.19,82.19
19211,3876,2024-07-11,Foundation,Beauty,2,77.58,155.16
19212,2590,2023-05-17,Laptop,Electronics,3,439.72,1319.16
19213,4281,2024-03-06,Lipstick,Beauty,4,461.43,1845.72
19214,5102,2023-08-28,Board Game,Toys,1,482.47,482.47
19215,4415,2024-06-15,Doll,Toys,5,343.45,1717.25
19216,5898,2024-08-19,Doll,Toys,3,387.8,1163.4
19217,5679,2024-11-11,Tablet,Electronics,5,419.53,2097.65
19218,3844,2024-04-02,Vacuum Cleaner,Home & Kitchen,1,332.87,332.87
19219,6152,2023-06-24,Foundation,Beauty,3,171.82,515.46
19220,3939,2023-04-14,Foundation,Beauty,2,86.63,173.26
19221,4195,2024-08-13,Lego,Toys,5,126.26,631.3
19222,6460,2024-06-04,Microwave,Home & Kitchen,4,421.8,1687.2
19223,2253,2024-01-08,Lipstick,Beauty,4,351.09,1404.36
19224,3467,2023-06-01,Non-Fiction,Books,5,233.34,1166.7
19225,2736,2024-04-10,Laptop,Electronics,1,24.41,24.41
19226,2340,2024-12-03,Sneakers,Clothing,1,140.44,140.44
19227,5588,2024-12-29,Fiction,Books,1,367.16,367.16
19228,3377,2025-03-14,Jacket,Clothing,4,261.07,1044.28
19229,6720,2024-05-22,Fiction,Books,4,223.41,893.64
19230,2705,2023-10-23,Biography,Books,2,163.7,327.4
19231,5725,2023-11-16,Comics,Books,1,307.4,307.4
19232,6419,2025-03-08,Tablet,Electronics,4,483.53,1934.12
19233,4909,2025-02-05,Jeans,Clothing,4,451.55,1806.2
19234,3975,2024-08-28,Blender,Home & Kitchen,1,24.94,24.94
19235,3469,2024-03-21,Blender,Home & Kitchen,1,245.67,245.67
19236,4143,2024-05-11,Doll,Toys,4,171.44,685.76
19237,2553,2023-06-17,Skincare Set,Beauty,5,260.2,1301.0
19238,5492,2023-05-20,Headphones,Electronics,4,307.04,1228.16
19239,2790,2024-03-11,Board Game,Toys,2,108.01,216.02
19240,3174,2023-06-19,Action Figure,Toys,3,392.97,1178.91
19241,2553,2025-02-06,Smartphone,Electronics,1,242.78,242.78
19242,5423,2023-11-24,Tablet,Electronics,2,496.08,992.16
19243,6212,2024-03-22,Biography,Books,5,22.31,111.55
19244,2632,2023-08-08,Tablet,Electronics,3,102.96,308.88
19245,2270,2023-05-08,Vacuum Cleaner,Home & Kitchen,4,347.92,1391.68
19246,2861,2024-03-19,Smartphone,Electronics,1,350.64,350.64
19247,2291,2023-07-16,Comics,Books,4,295.27,1181.08
19248,3458,2025-03-06,Jeans,Clothing,2,486.26,972.52
19249,2630,2025-03-05,Doll,Toys,1,213.5,213.5
19250,2475,2024-08-09,Laptop,Electronics,4,214.35,857.4
19251,6633,2024-08-29,Lego,Toys,1,456.13,456.13
19252,6081,2024-01-24,Jacket,Clothing,2,273.84,547.68
19253,6781,2023-10-30,Perfume,Beauty,4,183.33,733.32
19254,3761,2024-01-06,Non-Fiction,Books,3,362.28,1086.84
19255,5083,2024-01-10,Lego,Toys,5,313.64,1568.2
19256,6709,2024-12-21,Tablet,Electronics,4,160.14,640.56
19257,5975,2023-05-10,Lipstick,Beauty,1,155.99,155.99
19258,5399,2023-09-26,Lipstick,Beauty,4,203.85,815.4
19259,4324,2024-07-25,T-Shirt,Clothing,1,45.09,45.09
19260,5562,2023-07-13,Lego,Toys,2,471.88,943.76
19261,4393,2024-04-15,Action Figure,Toys,5,99.68,498.4
19262,5845,2023-08-23,Blender,Home & Kitchen,1,104.97,104.97
19263,4416,2024-08-06,Vacuum Cleaner,Home & Kitchen,4,327.05,1308.2
19264,5805,2023-12-19,Microwave,Home & Kitchen,2,364.88,729.76
19265,6827,2023-12-16,Action Figure,Toys,3,371.05,1113.15
19266,3625,2024-02-08,Action Figure,Toys,4,193.79,775.16
19267,3509,2023-11-16,Blender,Home & Kitchen,5,437.93,2189.65
19268,6111,2023-04-05,Biography,Books,2,276.56,553.12
19269,6854,2023-04-21,Tablet,Electronics,4,224.91,899.64
19270,2004,2023-12-12,Headphones,Electronics,1,407.09,407.09
19271,5448,2023-11-08,Non-Fiction,Books,1,129.35,129.35
19272,4581,2024-09-07,T-Shirt,Clothing,1,431.49,431.49
19273,5792,2023-11-02,Smartphone,Electronics,4,274.03,1096.12
19274,3161,2024-05-26,Lego,Toys,5,451.03,2255.15
19275,2834,2024-06-06,Lipstick,Beauty,1,108.79,108.79
19276,3999,2024-05-18,Lego,Toys,4,468.67,1874.68
19277,3203,2024-09-06,Laptop,Electronics,4,347.06,1388.24
19278,4176,2023-11-22,Biography,Books,5,312.98,1564.9
19279,3382,2023-08-10,Jacket,Clothing,2,216.81,433.62
19280,6174,2024-10-30,Tablet,Electronics,2,478.59,957.18
19281,4789,2023-09-17,Non-Fiction,Books,4,227.52,910.08
19282,4822,2023-09-03,Perfume,Beauty,2,254.29,508.58
19283,6178,2024-01-12,Blender,Home & Kitchen,3,392.93,1178.79
19284,2342,2024-07-20,Foundation,Beauty,5,149.57,747.85
19285,3362,2024-05-27,Lipstick,Beauty,4,152.83,611.32
19286,6192,2024-03-01,T-Shirt,Clothing,2,389.9,779.8
19287,6617,2023-10-11,Smartphone,Electronics,2,73.0,146.0
19288,2996,2024-03-09,Vacuum Cleaner,Home & Kitchen,5,413.25,2066.25
19289,2357,2024-06-15,Biography,Books,1,316.34,316.34
19290,2186,2023-12-06,Microwave,Home & Kitchen,2,274.15,548.3
19291,3694,2023-05-11,Smartphone,Electronics,5,122.26,611.3
19292,4591,2023-07-05,T-Shirt,Clothing,1,395.32,395.32
19293,3343,2023-12-31,Headphones,Electronics,4,404.43,1617.72
19294,3692,2024-08-19,Comics,Books,1,246.64,246.64
19295,3083,2023-09-09,Vacuum Cleaner,Home & Kitchen,2,200.69,401.38
19296,4058,2024-09-09,Foundation,Beauty,4,130.62,522.48
19297,4905,2024-12-17,Tablet,Electronics,4,379.57,1518.28
19298,5196,2023-12-30,Board Game,Toys,1,323.33,323.33
19299,6452,2023-08-10,Jeans,Clothing,4,111.25,445.0
19300,5418,2024-02-13,Jacket,Clothing,1,399.29,399.29
19301,4381,2025-02-15,Blender,Home & Kitchen,1,442.28,442.28
19302,2017,2024-07-10,Perfume,Beauty,1,39.03,39.03
19303,2324,2023-08-27,Fiction,Books,5,388.49,1942.45
19304,4071,2024-02-08,Lipstick,Beauty,2,427.87,855.74
19305,2931,2024-06-05,Microwave,Home & Kitchen,4,495.84,1983.36
19306,6555,2024-06-22,Foundation,Beauty,3,126.42,379.26
19307,6653,2024-02-16,Blender,Home & Kitchen,2,191.79,383.58
19308,3445,2023-06-09,Perfume,Beauty,3,483.43,1450.29
19309,6037,2024-06-14,Tablet,Electronics,1,56.07,56.07
19310,2403,2023-12-29,T-Shirt,Clothing,4,266.62,1066.48
19311,5403,2023-04-24,Blender,Home & Kitchen,2,258.3,516.6
19312,6553,2024-12-20,Vacuum Cleaner,Home & Kitchen,3,307.21,921.63
19313,3507,2025-01-25,Jacket,Clothing,3,172.09,516.27
19314,3522,2024-01-10,Action Figure,Toys,3,463.7,1391.1
19315,5099,2024-07-24,Lego,Toys,2,142.33,284.66
19316,4445,2023-04-10,Non-Fiction,Books,5,328.35,1641.75
19317,4188,2024-12-05,Cookware,Home & Kitchen,1,253.0,253.0
19318,4569,2024-01-18,Smartphone,Electronics,4,140.67,562.68
19319,4794,2024-01-15,Foundation,Beauty,3,102.54,307.62
19320,2092,2023-12-03,Tablet,Electronics,2,478.72,957.44
19321,6948,2023-05-08,Vacuum Cleaner,Home & Kitchen,3,285.03,855.09
19322,6941,2024-10-01,Non-Fiction,Books,2,306.05,612.1
19323,6763,2023-07-25,Blender,Home & Kitchen,5,393.62,1968.1
19324,3754,2025-02-02,Biography,Books,3,49.8,149.4
19325,6893,2024-04-23,Sneakers,Clothing,3,359.74,1079.22
19326,2088,2024-04-07,Lipstick,Beauty,4,90.92,363.68
19327,3642,2024-12-05,Tablet,Electronics,2,372.84,745.68
19328,4963,2025-03-22,Non-Fiction,Books,2,79.25,158.5
19329,4143,2025-03-18,Laptop,Electronics,5,417.92,2089.6
19330,2551,2024-08-06,T-Shirt,Clothing,3,343.7,1031.1
19331,4447,2023-12-27,Microwave,Home & Kitchen,4,199.09,796.36
19332,3952,2023-03-31,Comics,Books,1,185.83,185.83
19333,4291,2023-12-18,Foundation,Beauty,4,82.98,331.92
19334,5838,2024-11-09,Comics,Books,4,452.99,1811.96
19335,2624,2024-01-18,Action Figure,Toys,4,68.08,272.32
19336,5758,2024-04-09,Cookware,Home & Kitchen,4,241.32,965.28
19337,6797,2024-11-24,Blender,Home & Kitchen,3,125.89,377.67
19338,5293,2023-05-23,Perfume,Beauty,4,498.2,1992.8
19339,5833,2023-08-16,Lipstick,Beauty,2,297.06,594.12
19340,4612,2024-06-20,Jeans,Clothing,2,83.3,166.6
19341,2162,2024-09-23,Headphones,Electronics,4,337.11,1348.44
19342,3993,2023-12-17,Non-Fiction,Books,2,495.89,991.78
19343,4083,2023-06-25,T-Shirt,Clothing,3,306.47,919.41
19344,5014,2025-02-27,Laptop,Electronics,1,234.12,234.12
19345,2037,2024-08-30,Sneakers,Clothing,4,153.7,614.8
19346,2846,2024-05-24,Action Figure,Toys,2,55.14,110.28
19347,4877,2023-11-13,Lipstick,Beauty,2,121.84,243.68
19348,5347,2023-12-14,Skincare Set,Beauty,3,281.27,843.81
19349,6055,2024-05-11,Vacuum Cleaner,Home & Kitchen,3,379.35,1138.05
19350,6201,2024-05-20,Fiction,Books,1,440.19,440.19
19351,2336,2023-12-02,Biography,Books,5,398.92,1994.6
19352,5098,2024-03-14,Comics,Books,5,71.48,357.4
19353,4344,2024-08-07,T-Shirt,Clothing,5,389.0,1945.0
19354,3561,2024-11-16,Sneakers,Clothing,1,294.99,294.99
19355,6982,2024-12-29,Fiction,Books,4,239.86,959.44
19356,6165,2023-06-12,Cookware,Home & Kitchen,5,290.65,1453.25
19357,6247,2024-04-04,Headphones,Electronics,5,13.96,69.8
19358,2662,2024-01-06,Lego,Toys,2,43.19,86.38
19359,6853,2024-08-29,T-Shirt,Clothing,2,267.67,535.34
19360,5740,2025-01-08,Fiction,Books,4,95.07,380.28
19361,5184,2023-04-25,Foundation,Beauty,3,277.32,831.96
19362,3486,2024-01-07,Jeans,Clothing,1,183.56,183.56
19363,4410,2023-06-05,Smartphone,Electronics,5,454.63,2273.15
19364,6299,2024-04-12,Sneakers,Clothing,1,475.34,475.34
19365,4535,2024-11-09,Laptop,Electronics,2,490.09,980.18
19366,2004,2024-03-11,Headphones,Electronics,1,450.48,450.48
19367,5098,2024-11-18,T-Shirt,Clothing,2,493.09,986.18
19368,4849,2023-07-10,Tablet,Electronics,1,356.01,356.01
19369,2027,2023-07-12,Sneakers,Clothing,2,480.67,961.34
19370,2965,2023-06-25,Jeans,Clothing,1,324.48,324.48
19371,5097,2023-09-29,Microwave,Home & Kitchen,5,406.51,2032.55
19372,2072,2024-08-12,Skincare Set,Beauty,5,74.64,373.2
19373,4948,2023-11-04,Doll,Toys,4,344.47,1377.88
19374,4316,2024-06-02,Tablet,Electronics,1,466.24,466.24
19375,5898,2023-07-01,Jeans,Clothing,3,274.62,823.86
19376,6491,2025-02-17,Laptop,Electronics,4,101.54,406.16
19377,6965,2024-10-12,Jeans,Clothing,1,268.18,268.18
19378,4412,2024-04-08,Doll,Toys,3,356.4,1069.2
19379,2117,2024-04-08,Jacket,Clothing,5,387.2,1936.0
19380,4212,2024-10-30,Jeans,Clothing,5,266.61,1333.05
19381,4925,2023-08-11,Lipstick,Beauty,5,116.51,582.55
19382,4838,2023-05-28,Tablet,Electronics,3,464.08,1392.24
19383,2577,2024-05-06,Skincare Set,Beauty,2,389.07,778.14
19384,2772,2023-11-20,Perfume,Beauty,1,142.64,142.64
19385,2200,2023-12-10,Foundation,Beauty,4,407.79,1631.16
19386,3756,2024-12-14,Lipstick,Beauty,4,180.45,721.8
19387,2180,2023-05-06,Cookware,Home & Kitchen,5,163.09,815.45
19388,4406,2023-07-18,Laptop,Electronics,2,432.91,865.82
19389,5324,2023-04-05,Laptop,Electronics,1,437.89,437.89
19390,6749,2023-12-31,Sneakers,Clothing,1,205.26,205.26
19391,6774,2024-10-10,Headphones,Electronics,4,14.37,57.48
19392,4302,2024-08-18,Lego,Toys,4,101.42,405.68
19393,4989,2024-05-13,Perfume,Beauty,4,455.56,1822.24
19394,3603,2023-05-15,Biography,Books,1,450.39,450.39
19395,3120,2024-04-19,Headphones,Electronics,4,232.14,928.56
19396,4215,2024-03-24,Fiction,Books,1,159.02,159.02
19397,3912,2025-02-14,Lego,Toys,5,158.35,791.75
19398,4902,2023-07-15,Cookware,Home & Kitchen,2,449.63,899.26
19399,3086,2024-12-04,T-Shirt,Clothing,4,169.12,676.48
19400,2174,2024-08-06,Jeans,Clothing,1,260.67,260.67
19401,5533,2024-09-11,T-Shirt,Clothing,5,368.2,1841.0
19402,6720,2024-01-17,Vacuum Cleaner,Home & Kitchen,3,112.65,337.95
19403,3239,2024-04-22,Perfume,Beauty,5,134.38,671.9
19404,5311,2024-05-08,Fiction,Books,2,185.45,370.9
19405,6835,2025-02-15,Smartphone,Electronics,5,330.57,1652.85
19406,5814,2024-04-26,Foundation,Beauty,4,410.57,1642.28
19407,5817,2024-01-27,T-Shirt,Clothing,4,277.89,1111.56
19408,6771,2023-05-23,T-Shirt,Clothing,3,75.14,225.42
19409,3974,2025-01-30,Perfume,Beauty,1,228.66,228.66
19410,5783,2024-04-16,Fiction,Books,5,72.57,362.85
19411,4245,2024-11-28,Foundation,Beauty,3,53.27,159.81
19412,3658,2024-05-05,Cookware,Home & Kitchen,4,298.91,1195.64
19413,2413,2023-12-25,T-Shirt,Clothing,1,478.54,478.54
19414,5411,2023-08-17,Comics,Books,1,420.43,420.43
19415,6093,2024-05-04,Tablet,Electronics,2,389.49,778.98
19416,3383,2025-01-07,Jacket,Clothing,4,366.26,1465.04
19417,3124,2023-10-20,Skincare Set,Beauty,1,449.59,449.59
19418,6330,2023-10-13,Non-Fiction,Books,2,378.89,757.78
19419,6013,2024-03-06,T-Shirt,Clothing,2,317.17,634.34
19420,4244,2024-11-16,Headphones,Electronics,4,188.69,754.76
19421,4590,2025-02-13,Smartphone,Electronics,1,59.46,59.46
19422,3779,2023-11-22,Doll,Toys,1,235.91,235.91
19423,3130,2024-01-09,Foundation,Beauty,5,463.14,2315.7
19424,2645,2025-02-13,Cookware,Home & Kitchen,1,295.72,295.72
19425,5523,2023-05-05,Foundation,Beauty,2,100.41,200.82
19426,3558,2023-07-15,Non-Fiction,Books,3,328.02,984.06
19427,6502,2023-04-10,Perfume,Beauty,4,238.08,952.32
19428,4774,2024-12-16,Non-Fiction,Books,3,466.38,1399.14
19429,4786,2024-08-25,Board Game,Toys,1,88.86,88.86
19430,3707,2024-01-20,Lego,Toys,2,358.89,717.78
19431,4602,2023-08-17,Action Figure,Toys,3,343.99,1031.97
19432,5644,2024-03-20,Vacuum Cleaner,Home & Kitchen,4,491.94,1967.76
19433,2375,2023-07-31,Board Game,Toys,5,286.81,1434.05
19434,3613,2024-10-29,Perfume,Beauty,3,437.07,1311.21
19435,2455,2024-04-02,Tablet,Electronics,5,22.11,110.55
19436,6298,2024-08-09,Biography,Books,1,70.22,70.22
19437,3476,2023-06-11,Comics,Books,1,179.51,179.51
19438,2854,2023-11-14,Headphones,Electronics,4,313.47,1253.88
19439,2724,2024-04-05,Lipstick,Beauty,5,230.05,1150.25
19440,3392,2023-09-14,Blender,Home & Kitchen,5,109.32,546.6
19441,4388,2023-04-21,T-Shirt,Clothing,4,298.71,1194.84
19442,2262,2023-07-08,Foundation,Beauty,3,287.68,863.04
19443,2543,2023-11-05,Action Figure,Toys,4,266.98,1067.92
19444,2551,2024-08-31,Lipstick,Beauty,1,54.37,54.37
19445,5798,2023-11-25,Biography,Books,5,464.24,2321.2
19446,2638,2023-11-05,Non-Fiction,Books,2,300.21,600.42
19447,2165,2024-02-24,Vacuum Cleaner,Home & Kitchen,2,139.36,278.72
19448,4806,2023-09-13,Action Figure,Toys,1,346.83,346.83
19449,2621,2024-01-23,Microwave,Home & Kitchen,5,165.77,828.85
19450,3224,2023-08-27,Blender,Home & Kitchen,5,257.87,1289.35
19451,5343,2023-08-30,Headphones,Electronics,4,177.15,708.6
19452,2051,2023-04-03,T-Shirt,Clothing,3,441.39,1324.17
19453,2489,2024-06-11,Jacket,Clothing,4,497.05,1988.2
19454,2665,2025-02-15,Doll,Toys,2,88.98,177.96
19455,3247,2024-12-24,Microwave,Home & Kitchen,5,21.55,107.75
19456,4711,2023-07-07,Fiction,Books,3,117.47,352.41
19457,6362,2024-06-28,Jacket,Clothing,4,299.08,1196.32
19458,6169,2023-10-21,Skincare Set,Beauty,3,95.24,285.72
19459,5953,2024-03-26,Tablet,Electronics,2,407.63,815.26
19460,4592,2024-05-01,Fiction,Books,3,210.25,630.75
19461,2881,2024-08-27,Tablet,Electronics,5,309.16,1545.8
19462,2435,2023-08-30,Lipstick,Beauty,3,233.25,699.75
19463,3985,2025-01-08,T-Shirt,Clothing,3,452.63,1357.89
19464,6453,2023-03-25,Smartphone,Electronics,4,27.22,108.88
19465,6114,2025-01-29,Doll,Toys,3,367.36,1102.08
19466,5871,2023-05-27,Headphones,Electronics,3,329.56,988.68
19467,4623,2024-03-01,Headphones,Electronics,2,328.26,656.52
19468,3793,2024-07-09,Skincare Set,Beauty,3,212.85,638.55
19469,4799,2024-02-16,Non-Fiction,Books,4,17.68,70.72
19470,5513,2023-12-02,Comics,Books,4,347.73,1390.92
19471,3494,2024-09-21,Foundation,Beauty,5,416.44,2082.2
19472,4680,2023-08-13,Tablet,Electronics,2,51.76,103.52
19473,3626,2024-11-27,Tablet,Electronics,1,226.39,226.39
19474,4420,2024-07-26,Microwave,Home & Kitchen,5,89.67,448.35
19475,5018,2024-12-07,Action Figure,Toys,3,309.36,928.08
19476,3848,2025-03-04,Jacket,Clothing,2,394.95,789.9
19477,5247,2023-11-15,Sneakers,Clothing,5,336.69,1683.45
19478,3539,2023-06-03,Non-Fiction,Books,4,165.85,663.4
19479,3317,2024-04-30,Skincare Set,Beauty,2,78.47,156.94
19480,3720,2024-09-25,Laptop,Electronics,2,399.19,798.38
19481,3951,2024-06-06,Board Game,Toys,3,168.72,506.16
19482,2224,2024-11-13,T-Shirt,Clothing,2,20.85,41.7
19483,4027,2023-06-18,Foundation,Beauty,2,290.0,580.0
19484,3548,2023-04-07,Lipstick,Beauty,1,130.87,130.87
19485,5779,2024-07-24,Smartphone,Electronics,3,422.19,1266.57
19486,5724,2025-01-27,Board Game,Toys,2,80.2,160.4
19487,3524,2024-04-12,Perfume,Beauty,2,223.05,446.1
19488,4704,2023-09-05,Sneakers,Clothing,1,134.03,134.03
19489,3973,2024-06-21,Cookware,Home & Kitchen,1,347.9,347.9
19490,6529,2024-04-18,T-Shirt,Clothing,4,278.78,1115.12
19491,6605,2025-01-17,Action Figure,Toys,3,397.58,1192.74
19492,6604,2023-12-07,Vacuum Cleaner,Home & Kitchen,1,234.72,234.72
19493,2617,2024-12-12,Foundation,Beauty,2,12.36,24.72
19494,6516,2025-03-16,Sneakers,Clothing,1,115.45,115.45
19495,6170,2023-07-13,Tablet,Electronics,5,499.59,2497.95
19496,4622,2023-09-26,Lego,Toys,4,208.62,834.48
19497,6242,2024-05-25,Foundation,Beauty,4,313.92,1255.68
19498,4094,2023-09-10,Headphones,Electronics,3,453.42,1360.26
19499,3765,2023-05-17,Cookware,Home & Kitchen,4,20.06,80.24
19500,5177,2024-06-21,Non-Fiction,Books,3,333.21,999.63
19501,3133,2024-05-29,Fiction,Books,5,151.3,756.5
19502,6217,2024-02-06,Vacuum Cleaner,Home & Kitchen,2,146.83,293.66
19503,5571,2024-09-04,Non-Fiction,Books,5,120.18,600.9
19504,3067,2024-05-25,Board Game,Toys,3,413.14,1239.42
19505,4147,2024-11-02,Lipstick,Beauty,3,192.74,578.22
19506,2706,2023-12-27,Perfume,Beauty,3,42.89,128.67
19507,4359,2024-06-20,Lego,Toys,2,57.46,114.92
19508,5535,2023-06-09,Sneakers,Clothing,3,82.82,248.46
19509,5813,2023-07-14,Perfume,Beauty,5,450.47,2252.35
19510,4471,2024-06-12,Comics,Books,2,219.45,438.9
19511,6068,2023-04-04,Doll,Toys,5,458.86,2294.3
19512,5461,2023-07-14,Laptop,Electronics,2,410.56,821.12
19513,5769,2023-08-14,Sneakers,Clothing,3,420.56,1261.68
19514,3935,2025-01-21,Tablet,Electronics,2,150.55,301.1
19515,4320,2023-12-19,Comics,Books,1,142.94,142.94
19516,4873,2024-11-27,Tablet,Electronics,5,284.43,1422.15
19517,2210,2023-10-15,Comics,Books,1,214.78,214.78
19518,6835,2023-07-28,Skincare Set,Beauty,1,259.44,259.44
19519,4808,2024-03-09,T-Shirt,Clothing,3,36.07,108.21
19520,6255,2024-10-28,Microwave,Home & Kitchen,3,486.08,1458.24
19521,5963,2024-05-25,Biography,Books,1,38.5,38.5
19522,6837,2023-06-26,Doll,Toys,2,97.63,195.26
19523,3954,2024-04-22,Doll,Toys,3,342.32,1026.96
19524,4391,2023-11-07,Skincare Set,Beauty,5,86.2,431.0
19525,5526,2024-10-14,Action Figure,Toys,1,62.37,62.37
