transaction_id,customer_id,product_category,product_name,quantity,unit_price,total_price,discount_applied,purchase_date,payment_method,final_price,purchase_year,purchase_month,purchase_type,price_category,transaction_flag
13742,2871,Electronics,Smartphone,10,189.76,1897.6,0.05,2024-02-18,bank_transfer,1802.7199999999998,2024,February,bulk,High,High Value
13743,2405,Toys,Board Game,7,444.91,3114.3700000000003,0.05,2023-03-18,credit_card,2958.6515000000004,2023,March,bulk,High,High Value
13744,2202,Electronics,Laptop,6,229.3,1375.8000000000002,0.0,2023-06-25,credit_card,1375.8000000000002,2023,June,bulk,High,High Value
13745,2038,Books,Comics,9,161.04,1449.36,0.05,2023-07-27,paypal,1376.8919999999998,2023,July,bulk,High,High Value
13746,2942,Clothing,T-Shirt,7,470.9,3296.3,0.05,2024-10-20,bank_transfer,3131.485,2024,October,bulk,High,High Value
13747,2772,Home & kitchen,Blender,4,425.51,1702.04,0.05,2023-07-22,paypal,1616.9379999999999,2023,July,single item,High,High Value
13748,2188,Electronics,Headphones,7,422.62,2958.34,0.1,2023-11-14,credit_card,2662.5060000000003,2023,November,bulk,High,High Value
13749,2057,Home & kitchen,Vacuum Cleaner,2,258.58,517.16,0.05,2024-06-22,paypal,491.30199999999996,2024,June,single item,High,High Value
13750,2941,Home & kitchen,Vacuum Cleaner,6,395.77,2374.62,0.15,2024-07-12,credit_card,2018.427,2024,July,bulk,High,High Value
13751,2020,Clothing,Sneakers,6,93.78,562.6800000000001,0.15,2024-05-17,credit_card,478.278,2024,May,bulk,Medium,High Value
13752,2273,Books,Fiction,2,288.75,577.5,0.1,2024-09-15,credit_card,519.75,2024,September,single item,High,High Value
13753,2119,Clothing,Jeans,4,492.0,1968.0,0.0,2024-08-18,bank_transfer,1968.0,2024,August,single item,High,High Value
13754,2583,Toys,Board Game,8,149.02,1192.16,0.05,2024-01-05,paypal,1132.5520000000001,2024,January,bulk,High,High Value
13755,2516,Electronics,Laptop,8,398.2,3185.6,0.05,2024-04-25,paypal,3026.3199999999997,2024,April,bulk,High,High Value
13756,2221,Home & kitchen,Vacuum Cleaner,8,247.79,1982.32,0.0,2023-06-18,bank_transfer,1982.32,2023,June,bulk,High,High Value
13757,2526,Clothing,Jacket,8,24.7,197.6,0.1,2024-03-19,bank_transfer,177.84,2024,March,bulk,Medium,High Value
13758,2515,Clothing,Jacket,1,382.69,382.69,0.15,2024-06-13,bank_transfer,325.2865,2024,June,single item,High,High Value
13759,2728,Clothing,Jeans,2,88.44,176.88,0.05,2024-08-23,paypal,168.036,2024,August,single item,Medium,High Value
13760,2741,Electronics,Laptop,4,317.58,1270.32,0.15,2023-10-26,bank_transfer,1079.772,2023,October,single item,High,High Value
13761,2336,Books,Biography,9,47.4,426.6,0.05,2024-02-21,paypal,405.27,2024,February,bulk,Medium,High Value
13762,2698,Clothing,Jacket,3,473.7,1421.1,0.1,2023-07-03,credit_card,1278.99,2023,July,single item,High,High Value
13763,2055,Electronics,Tablet,6,149.4,896.4000000000001,0.05,2024-02-22,credit_card,851.58,2024,February,bulk,High,High Value
13764,2500,Home & kitchen,Cookware,7,117.1,819.6999999999999,0.05,2023-10-16,bank_transfer,778.7149999999999,2023,October,bulk,High,High Value
13765,2900,Toys,Lego,8,68.92,551.36,0.1,2024-10-06,credit_card,496.22400000000005,2024,October,bulk,Medium,High Value
13766,2888,Beauty,Foundation,7,473.27,3312.89,0.0,2023-01-07,credit_card,3312.89,2023,January,bulk,High,High Value
13767,2766,Electronics,Smartphone,3,357.39,1072.17,0.05,2024-12-12,bank_transfer,1018.5615,2024,December,single item,High,High Value
13768,2536,Beauty,Skincare Set,6,372.12,2232.7200000000003,0.0,2023-04-23,bank_transfer,2232.7200000000003,2023,April,bulk,High,High Value
13769,2162,Clothing,T-Shirt,5,252.21,1261.05,0.05,2024-12-10,credit_card,1197.9975,2024,December,single item,High,High Value
13770,2670,Clothing,T-Shirt,10,239.99,2399.9,0.05,2023-06-04,paypal,2279.905,2023,June,bulk,High,High Value
13771,2594,Electronics,Laptop,4,59.46,237.84,0.0,2025-02-15,paypal,237.84,2025,February,single item,Medium,High Value
13772,2915,Beauty,Perfume,1,282.12,282.12,0.0,2025-01-13,bank_transfer,282.12,2025,January,single item,High,High Value
13773,2159,Clothing,Jacket,7,127.22,890.54,0.1,2023-09-09,credit_card,801.486,2023,September,bulk,High,High Value
13774,2188,Home & kitchen,Cookware,8,488.69,3909.52,0.0,2025-01-01,credit_card,3909.52,2025,January,bulk,High,High Value
13775,2060,Books,Comics,2,399.31,798.62,0.05,2024-11-14,credit_card,758.689,2024,November,single item,High,High Value
13776,2915,Books,Non-Fiction,7,209.43,1466.01,0.1,2023-11-27,credit_card,1319.409,2023,November,bulk,High,High Value
13777,2817,Clothing,T-Shirt,6,79.91,479.46,0.05,2024-12-08,paypal,455.48699999999997,2024,December,bulk,Medium,High Value
13778,2319,Beauty,Foundation,5,393.74,1968.7,0.0,2023-10-14,credit_card,1968.7,2023,October,single item,High,High Value
13779,2878,Toys,Doll,4,65.42,261.68,0.0,2025-02-06,paypal,261.68,2025,February,single item,Medium,High Value
13780,2211,Clothing,T-Shirt,2,98.72,197.44,0.1,2023-08-08,paypal,177.696,2023,August,single item,Medium,High Value
13781,2406,Toys,Lego,10,109.7,1097.0,0.15,2023-08-06,bank_transfer,932.4499999999999,2023,August,bulk,High,High Value
13782,2664,Toys,Board Game,6,280.66,1683.96,0.0,2024-08-13,bank_transfer,1683.96,2024,August,bulk,High,High Value
13783,2109,Beauty,Perfume,5,394.59,1972.95,0.05,2024-09-14,credit_card,1874.3025,2024,September,single item,High,High Value
13784,2076,Toys,Action Figure,2,160.59,321.18,0.15,2024-04-23,bank_transfer,273.003,2024,April,single item,High,High Value
13785,2542,Home & kitchen,Microwave,10,46.91,469.1,0.05,2024-12-30,paypal,445.645,2024,December,bulk,Medium,High Value
13786,2314,Beauty,Lipstick,7,234.95,1644.65,0.1,2023-11-06,credit_card,1480.1850000000002,2023,November,bulk,High,High Value
13787,2998,Clothing,Sneakers,6,375.31,2251.86,0.15,2024-09-08,paypal,1914.0810000000001,2024,September,bulk,High,High Value
13788,2117,Home & kitchen,Cookware,9,114.72,1032.48,0.1,2024-10-02,credit_card,929.2320000000001,2024,October,bulk,High,High Value
13789,2927,Electronics,Headphones,10,113.86,1138.6,0.05,2024-09-28,bank_transfer,1081.6699999999998,2024,September,bulk,High,High Value
13790,2868,Books,Non-Fiction,5,473.88,2369.4,0.1,2023-05-26,bank_transfer,2132.46,2023,May,single item,High,High Value
13791,2704,Clothing,Jeans,9,477.31,4295.79,0.15,2023-12-13,paypal,3651.4215,2023,December,bulk,High,High Value
13792,2019,Clothing,Sneakers,9,495.28,4457.52,0.05,2023-05-13,paypal,4234.644,2023,May,bulk,High,High Value
13793,2432,Clothing,Jeans,1,404.79,404.79,0.05,2023-10-08,paypal,384.5505,2023,October,single item,High,High Value
13794,2685,Home & kitchen,Blender,5,98.15,490.75,0.15,2023-12-24,bank_transfer,417.1375,2023,December,single item,Medium,High Value
13795,2740,Electronics,Smartphone,9,109.93,989.37,0.1,2023-05-11,paypal,890.433,2023,May,bulk,High,High Value
13796,2350,Beauty,Perfume,7,173.41,1213.87,0.0,2023-03-19,bank_transfer,1213.87,2023,March,bulk,High,High Value
13797,2183,Electronics,Laptop,6,162.48,974.88,0.05,2024-02-27,bank_transfer,926.136,2024,February,bulk,High,High Value
13798,2113,Home & kitchen,Cookware,6,478.48,2870.88,0.05,2024-10-09,paypal,2727.336,2024,October,bulk,High,High Value
13799,2183,Clothing,Sneakers,7,395.59,2769.13,0.1,2024-11-08,credit_card,2492.217,2024,November,bulk,High,High Value
13800,2481,Books,Non-Fiction,1,363.38,363.38,0.1,2023-10-04,bank_transfer,327.04200000000003,2023,October,single item,High,High Value
13801,2146,Clothing,Jacket,4,97.05,388.2,0.0,2024-01-04,paypal,388.2,2024,January,single item,Medium,High Value
13802,2831,Beauty,Lipstick,1,455.22,455.22,0.05,2024-11-23,paypal,432.459,2024,November,single item,High,High Value
13803,2628,Toys,Lego,6,414.8,2488.8,0.15,2023-05-24,credit_card,2115.48,2023,May,bulk,High,High Value
13804,2113,Books,Comics,4,86.0,344.0,0.1,2024-06-29,paypal,309.6,2024,June,single item,Medium,High Value
13805,2763,Clothing,Jeans,1,436.23,436.23,0.15,2023-11-29,bank_transfer,370.7955,2023,November,single item,High,High Value
13806,2476,Books,Fiction,9,139.76,1257.84,0.0,2023-12-31,paypal,1257.84,2023,December,bulk,High,High Value
13807,2763,Toys,Action Figure,4,45.03,180.12,0.1,2024-12-26,credit_card,162.108,2024,December,single item,Medium,High Value
13808,2303,Electronics,Tablet,6,330.13,1980.78,0.05,2024-12-30,paypal,1881.741,2024,December,bulk,High,High Value
13809,2971,Home & kitchen,Vacuum Cleaner,7,328.63,2300.41,0.0,2023-12-14,bank_transfer,2300.41,2023,December,bulk,High,High Value
13810,2825,Clothing,Sneakers,8,51.99,415.92,0.15,2024-07-19,bank_transfer,353.532,2024,July,bulk,Medium,High Value
13811,2118,Beauty,Skincare Set,9,162.83,1465.47,0.1,2024-03-09,paypal,1318.923,2024,March,bulk,High,High Value
13812,2813,Electronics,Headphones,9,496.44,4467.96,0.05,2023-05-19,paypal,4244.562,2023,May,bulk,High,High Value
13813,2161,Clothing,T-Shirt,8,340.82,2726.56,0.1,2025-01-29,bank_transfer,2453.904,2025,January,bulk,High,High Value
13814,2401,Electronics,Tablet,10,366.39,3663.9,0.0,2023-06-11,paypal,3663.9,2023,June,bulk,High,High Value
13815,2198,Beauty,Lipstick,3,110.39,331.17,0.15,2023-04-22,credit_card,281.4945,2023,April,single item,High,High Value
13816,2260,Clothing,Jeans,2,44.0,88.0,0.0,2025-02-06,bank_transfer,88.0,2025,February,single item,Medium,Normal Txn
13817,2660,Toys,Action Figure,5,142.07,710.3499999999999,0.1,2023-07-17,bank_transfer,639.3149999999999,2023,July,single item,High,High Value
13818,2752,Toys,Board Game,1,128.2,128.2,0.05,2024-06-11,credit_card,121.78999999999998,2024,June,single item,High,High Value
13819,2047,Beauty,Skincare Set,3,121.1,363.3,0.1,2023-12-29,credit_card,326.97,2023,December,single item,High,High Value
13820,2987,Books,Comics,1,100.41,100.41,0.05,2024-10-05,credit_card,95.3895,2024,October,single item,High,Normal Txn
13821,2399,Beauty,Foundation,3,289.5,868.5,0.1,2025-02-16,credit_card,781.65,2025,February,single item,High,High Value
13822,2710,Books,Non-Fiction,4,167.41,669.64,0.05,2024-02-18,paypal,636.1579999999999,2024,February,single item,High,High Value
13823,2559,Clothing,T-Shirt,7,411.07,2877.49,0.0,2025-01-29,credit_card,2877.49,2025,January,bulk,High,High Value
13824,2078,Books,Comics,5,96.05,480.25,0.1,2024-03-25,bank_transfer,432.225,2024,March,single item,Medium,High Value
13825,2124,Clothing,Jeans,5,234.99,1174.95,0.05,2023-07-30,bank_transfer,1116.2025,2023,July,single item,High,High Value
13826,2075,Clothing,T-Shirt,1,11.76,11.76,0.0,2023-09-12,credit_card,11.76,2023,September,single item,Low,Normal Txn
13827,2871,Home & kitchen,Vacuum Cleaner,8,243.43,1947.44,0.0,2024-12-19,credit_card,1947.44,2024,December,bulk,High,High Value
13828,2137,Clothing,T-Shirt,4,32.64,130.56,0.1,2024-02-18,credit_card,117.504,2024,February,single item,Medium,High Value
13829,2602,Books,Fiction,10,488.97,4889.700000000001,0.0,2024-07-30,bank_transfer,4889.700000000001,2024,July,bulk,High,High Value
13830,2400,Home & kitchen,Cookware,5,396.34,1981.7,0.1,2024-10-04,bank_transfer,1783.53,2024,October,single item,High,High Value
13831,2837,Home & kitchen,Microwave,2,247.61,495.22,0.05,2024-04-13,credit_card,470.459,2024,April,single item,High,High Value
13832,2505,Clothing,Sneakers,1,47.86,47.86,0.0,2023-08-04,bank_transfer,47.86,2023,August,single item,Medium,Normal Txn
13833,2500,Beauty,Perfume,9,298.26,2684.34,0.15,2023-07-14,bank_transfer,2281.689,2023,July,bulk,High,High Value
13834,2573,Beauty,Foundation,2,380.59,761.18,0.0,2023-10-04,bank_transfer,761.18,2023,October,single item,High,High Value
13835,2138,Toys,Board Game,6,99.41,596.46,0.0,2024-07-12,paypal,596.46,2024,July,bulk,Medium,High Value
13836,2050,Home & kitchen,Cookware,1,286.26,286.26,0.1,2023-11-20,bank_transfer,257.634,2023,November,single item,High,High Value
13837,2771,Clothing,T-Shirt,1,408.03,408.03,0.05,2023-04-21,credit_card,387.6285,2023,April,single item,High,High Value
13838,2973,Beauty,Perfume,9,385.28,3467.5199999999995,0.05,2024-06-07,credit_card,3294.1439999999993,2024,June,bulk,High,High Value
13839,2619,Clothing,Jeans,4,402.48,1609.92,0.05,2023-11-26,paypal,1529.424,2023,November,single item,High,High Value
13840,2625,Clothing,Jeans,9,440.27,3962.43,0.1,2024-10-18,paypal,3566.187,2024,October,bulk,High,High Value
13841,2862,Home & kitchen,Blender,5,469.15,2345.75,0.05,2025-03-02,bank_transfer,2228.4625,2025,March,single item,High,High Value
13842,2254,Toys,Doll,7,205.73,1440.11,0.0,2024-10-11,paypal,1440.11,2024,October,bulk,High,High Value
13843,2630,Home & kitchen,Blender,1,286.54,286.54,0.0,2024-05-01,credit_card,286.54,2024,May,single item,High,High Value
13844,2710,Electronics,Laptop,6,396.38,2378.28,0.15,2024-06-21,credit_card,2021.538,2024,June,bulk,High,High Value
13845,2849,Beauty,Foundation,8,350.08,2800.64,0.05,2024-07-08,credit_card,2660.6079999999997,2024,July,bulk,High,High Value
13846,2877,Beauty,Skincare Set,1,497.78,497.78,0.15,2023-07-19,credit_card,423.11299999999994,2023,July,single item,High,High Value
13847,2563,Beauty,Foundation,9,11.77,105.93,0.15,2023-10-15,bank_transfer,90.04050000000001,2023,October,bulk,Low,Normal Txn
13848,2757,Books,Non-Fiction,3,180.79,542.37,0.0,2024-03-27,credit_card,542.37,2024,March,single item,High,High Value
13849,2915,Clothing,Jacket,1,144.11,144.11,0.1,2023-11-12,bank_transfer,129.699,2023,November,single item,High,High Value
13850,2426,Home & kitchen,Cookware,1,134.85,134.85,0.05,2024-09-30,credit_card,128.1075,2024,September,single item,High,High Value
13851,2547,Beauty,Foundation,6,115.15,690.9000000000001,0.0,2024-12-08,bank_transfer,690.9000000000001,2024,December,bulk,High,High Value
13852,2302,Electronics,Laptop,6,356.02,2136.12,0.0,2024-05-06,bank_transfer,2136.12,2024,May,bulk,High,High Value
13853,2922,Beauty,Perfume,1,46.96,46.96,0.05,2024-02-05,credit_card,44.612,2024,February,single item,Medium,Normal Txn
13854,2581,Toys,Doll,3,372.1,1116.3000000000002,0.1,2023-06-07,credit_card,1004.6700000000002,2023,June,single item,High,High Value
13855,2349,Clothing,T-Shirt,7,348.25,2437.75,0.0,2024-09-11,bank_transfer,2437.75,2024,September,bulk,High,High Value
13856,2832,Clothing,Sneakers,10,129.15,1291.5,0.05,2024-07-17,paypal,1226.925,2024,July,bulk,High,High Value
13857,2933,Home & kitchen,Blender,3,130.15,390.4500000000001,0.15,2023-04-22,paypal,331.88250000000005,2023,April,single item,High,High Value
13858,2980,Books,Non-Fiction,3,316.29,948.87,0.05,2024-04-27,paypal,901.4264999999999,2024,April,single item,High,High Value
13859,2049,Home & kitchen,Cookware,3,382.27,1146.81,0.1,2024-03-25,bank_transfer,1032.129,2024,March,single item,High,High Value
13860,2917,Beauty,Perfume,7,438.86,3072.02,0.1,2023-04-23,bank_transfer,2764.818,2023,April,bulk,High,High Value
13861,2074,Toys,Board Game,4,426.81,1707.24,0.05,2024-10-12,paypal,1621.878,2024,October,single item,High,High Value
13862,2704,Electronics,Smartphone,4,482.62,1930.48,0.1,2025-12-02,credit_card,1737.432,2025,December,single item,High,High Value
13863,2261,Home & kitchen,Cookware,3,292.79,878.3700000000001,0.1,2024-07-07,credit_card,790.5330000000001,2024,July,single item,High,High Value
13864,2356,Books,Fiction,10,454.78,4547.799999999999,0.05,2024-06-04,paypal,4320.409999999999,2024,June,bulk,High,High Value
13865,2582,Home & kitchen,Microwave,9,405.21,3646.89,0.05,2023-04-18,paypal,3464.5454999999997,2023,April,bulk,High,High Value
13866,2602,Clothing,Sneakers,2,447.86,895.72,0.1,2025-01-01,paypal,806.148,2025,January,single item,High,High Value
13867,2260,Beauty,Perfume,4,10.76,43.04,0.1,2024-10-01,paypal,38.736,2024,October,single item,Low,Normal Txn
13868,2638,Beauty,Skincare Set,8,483.12,3864.96,0.0,2023-03-21,credit_card,3864.96,2023,March,bulk,High,High Value
13869,2743,Beauty,Foundation,6,239.4,1436.4,0.1,2023-12-18,credit_card,1292.7600000000002,2023,December,bulk,High,High Value
13870,2295,Beauty,Foundation,7,400.1,2800.7000000000003,0.05,2023-02-06,credit_card,2660.665,2023,February,bulk,High,High Value
13871,2931,Beauty,Perfume,7,67.97,475.79,0.05,2024-04-10,bank_transfer,452.0005,2024,April,bulk,Medium,High Value
13872,2641,Beauty,Skincare Set,2,200.99,401.98,0.0,2025-02-28,bank_transfer,401.98,2025,February,single item,High,High Value
13873,2792,Electronics,Headphones,4,139.37,557.48,0.05,2024-06-22,bank_transfer,529.606,2024,June,single item,High,High Value
13874,2313,Books,Non-Fiction,10,149.37,1493.7,0.1,2024-04-03,credit_card,1344.3300000000002,2024,April,bulk,High,High Value
13875,2612,Beauty,Skincare Set,10,66.01,660.1,0.1,2023-10-29,credit_card,594.09,2023,October,bulk,Medium,High Value
13876,2838,Books,Biography,6,403.85,2423.1000000000004,0.15,2024-01-08,bank_transfer,2059.635,2024,January,bulk,High,High Value
13877,2809,Toys,Board Game,3,9.57,28.71,0.15,2024-12-13,bank_transfer,24.4035,2024,December,single item,Low,Normal Txn
13878,2182,Beauty,Skincare Set,9,159.69,1437.21,0.05,2023-09-18,credit_card,1365.3495,2023,September,bulk,High,High Value
13879,2686,Home & kitchen,Blender,4,91.33,365.32,0.1,2024-01-27,bank_transfer,328.788,2024,January,single item,Medium,High Value
13880,2828,Beauty,Foundation,10,296.57,2965.7,0.05,2024-10-07,credit_card,2817.4149999999995,2024,October,bulk,High,High Value
13881,2364,Clothing,Jacket,2,130.85,261.7,0.05,2024-04-28,credit_card,248.61499999999998,2024,April,single item,High,High Value
13882,2188,Electronics,Smartphone,6,133.2,799.1999999999999,0.15,2024-05-01,paypal,679.3199999999999,2024,May,bulk,High,High Value
13883,2569,Home & kitchen,Vacuum Cleaner,1,246.73,246.73,0.1,2024-06-03,credit_card,222.057,2024,June,single item,High,High Value
13884,2543,Home & kitchen,Blender,6,328.08,1968.48,0.05,2023-07-18,paypal,1870.056,2023,July,bulk,High,High Value
13885,2596,Clothing,Jeans,10,65.05,650.5,0.1,2024-07-03,paypal,585.45,2024,July,bulk,Medium,High Value
13886,2664,Beauty,Perfume,1,91.88,91.88,0.15,2023-04-29,credit_card,78.098,2023,April,single item,Medium,Normal Txn
13887,2985,Electronics,Tablet,8,127.35,1018.8,0.15,2024-05-19,credit_card,865.9799999999999,2024,May,bulk,High,High Value
13888,2548,Home & kitchen,Microwave,5,487.01,2435.05,0.0,2024-09-18,bank_transfer,2435.05,2024,September,single item,High,High Value
13889,2725,Electronics,Smartphone,6,201.59,1209.54,0.05,2023-02-07,credit_card,1149.0629999999999,2023,February,bulk,High,High Value
13890,2926,Home & kitchen,Cookware,2,301.5,603.0,0.05,2024-02-10,paypal,572.85,2024,February,single item,High,High Value
13891,2408,Beauty,Foundation,2,124.56,249.12,0.1,2024-09-17,bank_transfer,224.208,2024,September,single item,High,High Value
13892,2876,Toys,Action Figure,9,247.78,2230.02,0.1,2023-04-24,credit_card,2007.018,2023,April,bulk,High,High Value
13893,2618,Home & kitchen,Vacuum Cleaner,3,41.69,125.07,0.1,2024-12-17,credit_card,112.563,2024,December,single item,Medium,High Value
13894,2414,Toys,Board Game,6,22.2,133.2,0.1,2024-04-22,credit_card,119.88,2024,April,bulk,Medium,High Value
13895,2342,Home & kitchen,Microwave,10,237.02,2370.2000000000003,0.1,2024-10-05,bank_transfer,2133.1800000000003,2024,October,bulk,High,High Value
13896,2220,Books,Non-Fiction,5,202.34,1011.7,0.0,2024-03-09,bank_transfer,1011.7,2024,March,single item,High,High Value
13897,2903,Beauty,Foundation,4,72.76,291.04,0.15,2024-09-28,credit_card,247.38400000000001,2024,September,single item,Medium,High Value
13898,2163,Clothing,T-Shirt,10,345.36,3453.6000000000004,0.1,2025-02-22,credit_card,3108.2400000000002,2025,February,bulk,High,High Value
13899,2951,Toys,Doll,2,496.49,992.98,0.1,2023-09-09,paypal,893.682,2023,September,single item,High,High Value
