Transaction_ID,Customer_ID,Product_Category,Product_Name,Quantity,Unit_Price ($),Total_Price ($),Discount Applied (%),Purchase_Date,Payment_Method
14659,2421,Home & Kitchen,Microwave,4,280.07,1120.28,10%,2024-12-30,bank transfer
14660,2568,Home & Kitchen,Microwave,3,244.95,734.8499999999999,10%,09/08/2023,BANK_TRANSFER
14661,2833,Books,Fiction,9,418.34,3765.06,5%,07/02/2025,paypal
14662,2193,Electronics,Tablet,8,468.31,3746.48,5%,20/09/2023,bank transfer
14663,2559,Books,Fiction,6,494.66,2967.96,10%,12-25-2023,credit_card
14664,2148,Toys,Board Game,1,201.29,201.29,0%,13/09/2023,Credit Card
14665,2787,Electronics,Laptop,10,495.5,4955.0,10%,01-10-2024,credit_card
14666,2669,Clothing,Sneakers,1,82.18,82.18,5%,2024-08-10,bank transfer
14667,2202,Books,Non-Fiction,6,130.51,783.06,5%,11-06-2023,BANK_TRANSFER
14668,2444,Electronics,Headphones,3,49.06,147.18,0%,29/05/2024,PayPal
14669,2914,Clothing,Sneakers,3,139.51,418.53,5%,16/11/2024,paypal
14670,2988,Books,Comics,6,385.13,2310.7799999999997,5%,26/11/2023,bank transfer
14671,2419,Home & Kitchen,Vacuum Cleaner,3,427.2,1281.6,5%,04/10/2023,credit_card
14672,2427,Books,Biography,10,390.55,3905.5,5%,04-17-2023,PayPal
14673,2479,Beauty,Skincare Set,6,317.38,1904.28,15%,2024-05-05,bank transfer
14674,2475,Books,Fiction,5,259.41,1297.0500000000002,10%,2025-01-18,BANK_TRANSFER
14675,2126,Beauty,Skincare Set,4,355.81,1423.24,0%,07-03-2024,BANK_TRANSFER
14676,2395,Clothing,T-Shirt,8,198.46,1587.68,10%,12-13-2023,BANK_TRANSFER
14677,2817,Books,Biography,2,421.45,842.9,,05-25-2023,BANK_TRANSFER
14678,2881,Clothing,Jacket,7,340.21,2381.47,5%,2024-06-08,bank transfer
14679,2806,Clothing,T-Shirt,4,350.41,1401.64,0%,2024-09-07,paypal
14680,2576,Electronics,Laptop,2,270.29,540.58,5%,2024-06-18,paypal
14681,2325,Clothing,T-Shirt,7,443.19,3102.33,10%,08-06-2023,credit_card
14682,2392,Clothing,Jacket,1,129.75,129.75,10%,23/03/2023,bank transfer
14683,2930,Books,Non-Fiction,4,193.67,774.68,0%,2024-11-17,BANK_TRANSFER
14684,2688,Books,Non-Fiction,9,389.93,3509.37,5%,2023-06-23,paypal
14685,2628,Home & Kitchen,Cookware,4,248.91,995.64,5%,09-30-2023,bank transfer
14686,2440,Electronics,Headphones,3,445.16,1335.48,10%,2023-03-31,PayPal
14687,2204,Clothing,Jeans,10,176.47,1764.7,,01/02/2025,paypal
14688,2486,Electronics,Headphones,10,187.82,1878.1999999999998,10%,06-27-2024,paypal
14689,2833,Beauty,Perfume,2,444.92,889.84,10%,2023-09-15,credit_card
14690,2031,Clothing,T-Shirt,3,234.86,704.58,,07-10-2023,paypal
14691,2388,Electronics,Laptop,1,260.48,260.48,,14/06/2023,PayPal
14692,2625,Home & Kitchen,Vacuum Cleaner,10,169.72,1697.2,10%,2024-11-19,BANK_TRANSFER
14693,2877,Home & Kitchen,Blender,8,141.95,1135.6,0%,2024-11-29,Credit Card
14694,2434,Clothing,Jacket,1,329.69,329.69,10%,22/09/2024,credit_card
14695,2837,Beauty,Skincare Set,3,64.32,192.95999999999998,10%,10-12-2023,PayPal
14696,2926,Home & Kitchen,Blender,3,440.24,1320.72,0%,27/01/2025,credit_card
14697,2376,Home & Kitchen,Microwave,2,390.71,781.42,15%,2023-07-26,bank transfer
14698,2344,Beauty,Perfume,5,99.42,497.1,10%,2023-04-17,BANK_TRANSFER
14699,2443,Electronics,Tablet,10,348.54,3485.4,10%,2024-04-19,paypal
14700,2579,Home & Kitchen,Cookware,3,303.3,909.9000000000001,10%,2023-06-07,bank transfer
14701,2075,Books,Non-Fiction,3,96.34,289.02,15%,04/09/2024,paypal
14702,2557,Toys,Lego,8,140.24,1121.92,,04-11-2023,PayPal
14703,2772,Toys,Doll,4,207.45,829.8,10%,16/02/2024,BANK_TRANSFER
14704,2666,Home & Kitchen,Vacuum Cleaner,4,351.13,1404.52,0%,2025-01-02,Credit Card
14705,2155,Electronics,Laptop,3,321.17,963.51,10%,07-01-2024,Credit Card
14706,2430,Electronics,Headphones,1,268.46,268.46,15%,2023-11-25,paypal
14707,2363,Clothing,Jeans,8,385.36,3082.88,10%,11-14-2023,bank transfer
14708,2448,Books,Biography,1,380.18,380.18,5%,06-23-2024,BANK_TRANSFER
14709,2987,Electronics,Smartphone,7,310.84,2175.8799999999997,10%,2024-06-17,BANK_TRANSFER
14710,2234,Beauty,Skincare Set,5,394.56,1972.8,,11-29-2023,PayPal
14711,2563,Books,Fiction,4,170.46,681.84,10%,04/04/2023,bank transfer
14712,2818,Toys,Action Figure,4,441.22,1764.88,5%,2024-12-21,Credit Card
14713,2262,Books,Comics,8,309.38,2475.04,0%,06-19-2024,PayPal
14714,2827,Beauty,Perfume,6,412.07,2472.42,5%,15/12/2023,credit_card
14715,2125,Home & Kitchen,Microwave,1,275.41,275.41,10%,01/05/2024,BANK_TRANSFER
14716,2911,Beauty,Skincare Set,10,113.13,1131.3,5%,10-05-2023,Credit Card
14717,2245,Beauty,Perfume,8,273.49,2187.92,0%,12-02-2024,PayPal
14718,2542,Home & Kitchen,Microwave,2,188.7,377.4,5%,2024-08-01,paypal
14719,2938,Home & Kitchen,Microwave,6,350.26,2101.56,10%,2024-01-13,credit_card
14720,2485,Home & Kitchen,Cookware,9,240.52,2164.6800000000003,5%,2024-03-21,PayPal
14721,2122,Home & Kitchen,Microwave,1,418.88,418.88,,11/07/2024,paypal
14722,2125,Home & Kitchen,Microwave,6,340.65,2043.8999999999999,10%,2024-12-13,Credit Card
14723,2549,Beauty,Foundation,8,343.85,2750.8,5%,07-02-2024,Credit Card
14724,2170,Clothing,T-Shirt,10,112.49,1124.8999999999999,15%,10-18-2023,credit_card
14725,2124,Clothing,T-Shirt,2,492.2,984.4,10%,09/09/2023,paypal
14726,2869,Electronics,Laptop,5,421.63,2108.15,5%,12-22-2023,BANK_TRANSFER
14727,2035,Clothing,Jacket,6,395.56,2373.36,,28/11/2024,Credit Card
14728,2087,Toys,Board Game,5,168.46,842.3000000000001,10%,2024-09-17,bank transfer
14729,2646,Clothing,Jeans,3,270.14,810.42,15%,2025-01-27,BANK_TRANSFER
14730,2708,Beauty,Foundation,4,72.87,291.48,0%,2023-12-15,BANK_TRANSFER
14731,2786,Home & Kitchen,Vacuum Cleaner,7,271.55,1900.8500000000001,10%,2023-05-18,PayPal
14732,2201,Home & Kitchen,Microwave,4,77.22,308.88,10%,16/04/2024,PayPal
14733,2369,Beauty,Lipstick,9,278.75,2508.75,,03-21-2024,Credit Card
14734,2797,Toys,Lego,10,326.12,3261.2,15%,27/09/2023,BANK_TRANSFER
14735,2077,Clothing,T-Shirt,2,198.15,396.3,10%,16/11/2023,PayPal
14736,2059,Beauty,Lipstick,5,251.78,1258.9,10%,2023-11-22,paypal
14737,2431,Electronics,Tablet,8,438.45,3507.6,15%,2024-11-19,paypal
14738,2638,Home & Kitchen,Vacuum Cleaner,5,58.74,293.7,5%,07/05/2023,paypal
14739,2500,Books,Comics,10,396.91,3969.1000000000004,5%,10-15-2023,paypal
14740,2913,Electronics,Tablet,8,89.52,716.16,,02-23-2024,BANK_TRANSFER
14741,2109,Toys,Lego,8,23.17,185.36,5%,24/06/2023,paypal
14742,2736,Electronics,Laptop,9,96.86,871.74,0%,2023-09-24,BANK_TRANSFER
14743,2278,Beauty,Lipstick,10,383.7,3837.0,15%,2024-08-26,Credit Card
14744,2068,Clothing,T-Shirt,6,205.54,1233.24,10%,03-15-2025,Credit Card
14745,2069,Home & Kitchen,Vacuum Cleaner,4,436.9,1747.6,15%,26/11/2023,paypal
14746,2165,Toys,Board Game,3,264.73,794.19,5%,05-28-2023,paypal
14747,2489,Toys,Lego,5,16.01,80.05000000000001,10%,13/02/2025,paypal
14748,2305,Books,Comics,6,359.77,2158.62,10%,01-04-2025,Credit Card
14749,2909,Electronics,Laptop,3,59.57,178.71,5%,07-02-2024,PayPal
14750,2674,Books,Non-Fiction,2,395.74,791.48,15%,01/07/2023,Credit Card
14751,2365,Clothing,T-Shirt,7,88.21,617.4699999999999,,11/08/2023,paypal
14752,2854,Clothing,T-Shirt,5,176.0,880.0,0%,21/11/2023,PayPal
14753,2821,Books,Non-Fiction,9,381.83,3436.47,10%,21/02/2025,PayPal
14754,2379,Home & Kitchen,Microwave,3,477.34,1432.02,15%,07/05/2023,credit_card
14755,2343,Clothing,Sneakers,8,188.86,1510.88,10%,08-03-2024,BANK_TRANSFER
14756,2947,Books,Non-Fiction,6,415.55,2493.3,10%,05-14-2023,paypal
14757,2899,Electronics,Tablet,4,99.44,397.76,10%,27/07/2023,BANK_TRANSFER
14758,2554,Books,Fiction,9,404.55,3640.9500000000003,5%,2025-01-15,credit_card
14759,2354,Books,Fiction,5,330.46,1652.3,10%,15/09/2023,BANK_TRANSFER
14760,2416,Beauty,Skincare Set,10,100.41,1004.0999999999999,5%,08-02-2023,paypal
14761,2109,Clothing,Jacket,6,154.74,928.44,10%,2024-04-28,credit_card
14762,2563,Home & Kitchen,Vacuum Cleaner,9,70.23,632.07,5%,02-19-2024,BANK_TRANSFER
14763,2762,Home & Kitchen,Cookware,7,194.57,1361.99,,2023-11-08,Credit Card
14764,2497,Beauty,Skincare Set,5,105.81,529.05,,07-25-2024,PayPal
14765,2341,Toys,Board Game,2,323.78,647.56,15%,07-23-2024,credit_card
14766,2942,Home & Kitchen,Cookware,4,497.28,1989.12,5%,18/09/2024,Credit Card
14767,2383,Books,Comics,2,10.94,21.88,15%,2024-07-24,paypal
14768,2533,Beauty,Foundation,3,272.76,818.28,15%,2023-03-30,PayPal
14769,2300,Electronics,Laptop,10,288.96,2889.6,15%,27/08/2023,credit_card
14770,2139,Clothing,Sneakers,3,457.53,1372.59,10%,2023-10-31,PayPal
14771,2359,Clothing,T-Shirt,4,255.47,1021.88,5%,2025-01-14,bank transfer
14772,2836,Clothing,Sneakers,6,274.13,1644.78,5%,08-01-2023,bank transfer
14773,2499,Books,Fiction,3,238.47,715.41,5%,23/07/2023,credit_card
14774,2385,Electronics,Smartphone,10,138.11,1381.1000000000001,5%,12-19-2024,credit_card
14775,2604,Beauty,Skincare Set,1,32.73,32.73,15%,19/06/2023,BANK_TRANSFER
14776,2959,Beauty,Perfume,1,207.29,207.29,15%,04-23-2024,PayPal
14777,2280,Clothing,Jeans,9,31.03,279.27,10%,25/05/2024,bank transfer
14778,2637,Electronics,Tablet,9,277.49,2497.41,10%,2024-05-21,bank transfer
14779,2483,Electronics,Smartphone,5,157.11,785.5500000000001,15%,06/03/2025,PayPal
14780,2909,Electronics,Smartphone,9,269.13,2422.17,10%,23/09/2023,bank transfer
14781,2111,Home & Kitchen,Vacuum Cleaner,7,71.48,500.36,10%,08-16-2024,Credit Card
14782,2866,Home & Kitchen,Microwave,9,466.65,4199.849999999999,0%,05-09-2024,bank transfer
14783,2139,Clothing,T-Shirt,7,447.79,,5%,2024-08-19,bank transfer
14784,2996,Electronics,Laptop,9,99.05,891.4499999999999,0%,09-07-2024,paypal
14785,2435,Toys,Action Figure,2,175.0,350.0,0%,2023-12-31,Credit Card
14786,2509,Electronics,Smartphone,8,308.68,2469.44,0%,2023-05-11,BANK_TRANSFER
14787,2273,Beauty,Lipstick,7,52.36,366.52,10%,10-12-2024,credit_card
14788,2099,Beauty,Perfume,6,180.51,1083.06,10%,2023-04-16,bank transfer
14789,2764,Clothing,T-Shirt,5,129.3,646.5,10%,2024-05-19,BANK_TRANSFER
14790,2850,Toys,Board Game,4,458.18,1832.72,10%,05-31-2024,BANK_TRANSFER
14791,2104,Electronics,Headphones,7,426.99,2988.9300000000003,5%,2024-05-06,Credit Card
14792,2214,Toys,Board Game,3,292.02,876.06,15%,2024-01-19,credit_card
14793,2761,Clothing,Sneakers,8,262.57,2100.56,,2024-04-29,paypal
14794,2664,Beauty,Skincare Set,2,465.71,931.42,0%,04-02-2024,BANK_TRANSFER
14795,2762,Beauty,Perfume,1,466.55,466.55,5%,06-26-2024,paypal
14796,2787,Home & Kitchen,Vacuum Cleaner,2,484.82,969.64,15%,2025-02-24,credit_card
14797,2165,Clothing,T-Shirt,9,67.06,603.54,10%,09-23-2023,credit_card
14798,2999,Clothing,Jacket,5,84.48,422.40000000000003,5%,04-13-2024,Credit Card
14799,2853,Electronics,Smartphone,8,339.98,2719.84,0%,2024-09-29,PayPal
14800,2520,Electronics,Tablet,3,273.01,819.03,10%,2025-01-09,bank transfer
14801,2284,Home & Kitchen,Vacuum Cleaner,7,14.14,98.98,5%,05/01/2024,Credit Card
14802,2517,Books,Fiction,2,35.68,71.36,0%,18/09/2023,paypal
14803,2657,Toys,Action Figure,8,444.6,3556.8,10%,12-14-2024,Credit Card
14804,2613,Books,Comics,7,435.09,3045.6299999999997,,04-05-2023,credit_card
14805,2164,Books,Comics,5,181.85,909.25,10%,2024-09-30,BANK_TRANSFER
14806,2886,Clothing,Sneakers,4,446.07,1784.28,0%,10-29-2023,bank transfer
14807,2659,Toys,Lego,1,298.87,298.87,5%,28/12/2024,bank transfer
14808,2064,Clothing,Jeans,5,403.92,2019.6000000000001,10%,09-17-2023,PayPal
14809,2091,Toys,Action Figure,9,216.58,1949.22,10%,2023-10-06,credit_card
14810,2117,Beauty,Skincare Set,10,61.13,611.3000000000001,15%,2024-02-07,bank transfer
14811,2866,Clothing,Jeans,4,219.69,878.76,0%,10-30-2024,bank transfer
14812,2267,Clothing,Jacket,9,231.36,2082.2400000000002,15%,10-18-2023,BANK_TRANSFER
14813,2822,Clothing,Jacket,2,277.72,555.44,,09-22-2024,paypal
14814,2685,Home & Kitchen,Microwave,4,57.26,229.04,0%,2024-10-16,paypal
14815,2559,Clothing,T-Shirt,9,495.74,4461.66,10%,2023-12-21,paypal
14816,2140,Electronics,Headphones,4,125.85,503.4,15%,10/10/2024,Credit Card
14817,2246,Electronics,Headphones,5,103.28,516.4,5%,2025-02-01,paypal
14818,2661,Toys,Board Game,8,265.77,2126.16,5%,05/05/2024,paypal
14819,2758,Beauty,Foundation,1,270.92,270.92,10%,02-05-2024,Credit Card
14820,2395,Home & Kitchen,Blender,1,222.71,222.71,10%,08-13-2024,BANK_TRANSFER
14821,2487,Toys,Lego,9,387.09,3483.81,15%,02/11/2024,credit_card
14822,2476,Electronics,Smartphone,9,260.74,2346.66,10%,10/06/2023,bank transfer
14823,2517,Home & Kitchen,Cookware,4,306.8,1227.2,15%,07-30-2024,PayPal
14824,2977,Home & Kitchen,Blender,2,363.25,726.5,,21/11/2023,bank transfer
14825,2184,Beauty,Foundation,9,17.39,156.51,10%,2024-05-21,paypal
14826,2020,Home & Kitchen,Cookware,4,287.47,1149.88,15%,05/12/2023,paypal
14827,2937,Clothing,T-Shirt,6,442.68,2656.08,15%,04-24-2023,bank transfer
14828,2558,Home & Kitchen,Cookware,1,13.61,13.61,10%,01-24-2024,bank transfer
14829,2524,Beauty,Foundation,9,205.57,1850.1299999999999,15%,05/09/2023,paypal
14830,2582,Toys,Board Game,5,463.48,2317.4,10%,2025-03-03,Credit Card
14831,2529,Beauty,Lipstick,3,179.81,539.4300000000001,10%,14/02/2024,Credit Card
14832,2883,Beauty,Lipstick,4,232.07,928.28,10%,12/09/2024,Credit Card
14833,2147,Electronics,Laptop,1,490.86,490.86,5%,14/05/2024,PayPal
14834,2666,Clothing,T-Shirt,9,103.67,933.03,5%,25/06/2023,credit_card
14835,2304,Electronics,Smartphone,8,37.3,298.4,5%,14/11/2023,paypal
14836,2620,Toys,Doll,4,430.41,1721.64,10%,26/11/2024,BANK_TRANSFER
14837,2748,Books,Non-Fiction,2,434.89,869.78,0%,2024-02-27,bank transfer
14838,2820,Toys,Doll,9,238.68,2148.12,0%,11-01-2024,bank transfer
14839,2864,Clothing,Jacket,4,259.53,1038.12,5%,26/09/2024,paypal
14840,2582,Home & Kitchen,Blender,9,418.72,3768.4800000000005,10%,2023-05-22,paypal
14841,2695,Beauty,Skincare Set,10,370.59,3705.8999999999996,10%,2023-11-02,paypal
14842,2762,Books,Comics,3,136.25,408.75,0%,2024-12-21,bank transfer
14843,2228,Clothing,Jacket,7,13.36,93.52,10%,04/03/2025,paypal
14844,2102,Electronics,Smartphone,7,242.45,1697.1499999999999,10%,2024-03-06,bank transfer
14845,2587,Beauty,Skincare Set,10,430.16,4301.6,5%,10-23-2023,credit_card
14846,2417,Toys,Lego,4,448.44,1793.76,15%,2023-09-17,BANK_TRANSFER
14847,2958,Electronics,Headphones,2,478.33,956.66,5%,10-23-2023,Credit Card
14848,2216,Clothing,Sneakers,9,440.38,,10%,10-07-2023,BANK_TRANSFER
14849,2407,Clothing,Sneakers,4,292.12,1168.48,15%,2023-07-14,paypal
14850,2399,Toys,Action Figure,8,225.08,1800.64,15%,24/03/2023,BANK_TRANSFER
14851,2923,Books,Fiction,2,388.55,777.1,15%,11-28-2024,paypal
14852,2715,Toys,Board Game,8,371.21,2969.68,10%,02-04-2024,BANK_TRANSFER
14853,2704,Home & Kitchen,Microwave,10,271.38,2713.8,15%,06/12/2024,PayPal
14854,2761,Electronics,Laptop,5,48.23,241.14999999999998,5%,08-16-2023,BANK_TRANSFER
14855,2499,Books,Biography,7,463.41,3243.8700000000003,5%,12-25-2023,Credit Card
14856,2754,Beauty,Foundation,7,230.52,1613.64,5%,2024-06-26,Credit Card
14857,2465,Home & Kitchen,Vacuum Cleaner,9,184.85,1663.6499999999999,10%,09-28-2023,BANK_TRANSFER
14858,2691,Books,Comics,3,316.64,949.92,10%,2024-08-22,bank transfer
14859,2949,Electronics,Smartphone,10,338.55,3385.5,10%,07-29-2023,bank transfer
14860,2974,Clothing,Jacket,4,109.29,437.16,5%,2025-01-23,bank transfer
14861,2731,Beauty,Lipstick,10,419.28,4192.799999999999,5%,21/07/2024,BANK_TRANSFER
14862,2082,Toys,Lego,4,148.52,594.08,15%,2023-10-19,bank transfer
14863,2604,Electronics,Laptop,10,97.41,974.0999999999999,10%,2023-09-17,credit_card
14864,2947,Home & Kitchen,Microwave,5,206.17,1030.85,,2024-12-29,BANK_TRANSFER
14865,2687,Home & Kitchen,Cookware,6,366.63,2199.7799999999997,10%,2023-09-20,Credit Card
14866,2751,Clothing,Sneakers,3,482.9,1448.6999999999998,5%,05-28-2024,bank transfer
14867,2772,Clothing,Sneakers,4,405.59,1622.36,10%,03/01/2024,PayPal
14868,2903,Beauty,Lipstick,3,470.47,1411.41,15%,26/01/2025,bank transfer
14869,2365,Toys,Lego,2,74.6,149.2,15%,11-09-2023,Credit Card
14870,2163,Beauty,Perfume,10,40.23,402.29999999999995,,07/10/2024,credit_card
14871,2048,Clothing,Sneakers,9,281.06,2529.54,5%,06-20-2023,BANK_TRANSFER
14872,2511,Clothing,T-Shirt,1,148.7,148.7,10%,03-20-2023,bank transfer
14873,2329,Home & Kitchen,Vacuum Cleaner,2,414.89,829.78,15%,05-21-2024,PayPal
14874,2840,Clothing,T-Shirt,8,337.63,2701.04,15%,2024-10-30,Credit Card
14875,2116,Books,Comics,7,485.51,3398.5699999999997,,05-23-2023,PayPal
14876,2941,Electronics,Tablet,1,131.12,131.12,10%,2024-11-17,paypal
14877,2849,Clothing,Jacket,5,245.46,1227.3,15%,06-16-2023,Credit Card
14878,2337,Beauty,Foundation,10,253.11,2531.1000000000004,10%,08-09-2024,paypal
14879,2881,Toys,Lego,6,123.39,740.34,5%,02-04-2025,PayPal
14880,2737,Toys,Action Figure,5,297.1,1485.5,10%,06-12-2023,BANK_TRANSFER
14881,2864,Toys,Doll,4,224.43,897.72,15%,25/02/2025,BANK_TRANSFER
14882,2840,Books,Comics,1,226.13,226.13,15%,2024-09-13,BANK_TRANSFER
14883,2147,Beauty,Perfume,7,184.55,1291.8500000000001,10%,12-10-2023,paypal
14884,2575,Books,Biography,9,13.38,120.42,5%,04/04/2023,BANK_TRANSFER
14885,2806,Clothing,Jacket,6,263.44,1580.6399999999999,5%,19/11/2023,credit_card
14886,2323,Electronics,Laptop,3,170.95,512.8499999999999,10%,2023-06-25,Credit Card
14887,2443,Toys,Lego,10,5.65,56.5,10%,06-15-2024,Credit Card
14888,2837,Beauty,Lipstick,4,157.43,629.72,5%,2024-08-12,PayPal
14889,2013,Toys,Action Figure,10,142.92,1429.1999999999998,15%,23/06/2024,bank transfer
14890,2943,Books,Comics,5,199.76,998.8,5%,2024-05-19,paypal
14891,2494,Home & Kitchen,Blender,1,70.27,70.27,5%,2023-12-07,Credit Card
14892,2701,Clothing,Jeans,5,256.3,1281.5,,16/01/2025,paypal
14893,2287,Electronics,Tablet,1,347.76,347.76,10%,01-19-2024,PayPal
14894,2720,Clothing,Sneakers,9,316.94,2852.46,15%,2024-04-02,BANK_TRANSFER
14895,2114,Home & Kitchen,Blender,7,402.86,2820.02,5%,2023-04-16,bank transfer
14896,2480,Electronics,Headphones,3,228.74,686.22,,02-05-2024,PayPal
14897,2022,Home & Kitchen,Cookware,9,261.95,2357.5499999999997,5%,29/07/2024,credit_card
14898,2349,Clothing,Jacket,2,406.15,812.3,15%,2023-12-24,BANK_TRANSFER
14899,2726,Books,Biography,7,216.71,1516.97,10%,2024-12-07,BANK_TRANSFER
14900,2683,Clothing,T-Shirt,9,352.29,3170.61,,2023-10-03,BANK_TRANSFER
14901,2835,Clothing,Jacket,6,220.13,1320.78,5%,03/02/2025,PayPal
14902,2566,Clothing,Sneakers,10,211.78,2117.8,5%,12-18-2023,credit_card
14903,2906,Beauty,Foundation,5,381.3,1906.5,10%,12-11-2023,bank transfer
14904,2810,Home & Kitchen,Cookware,7,91.54,640.7800000000001,,12-01-2024,paypal
14905,2320,Home & Kitchen,Microwave,6,172.6,1035.6,15%,2023-08-20,PayPal
14906,2126,Toys,Action Figure,5,115.97,579.85,10%,29/06/2023,Credit Card
14907,2277,Home & Kitchen,Vacuum Cleaner,2,182.76,365.52,10%,12-26-2024,Credit Card
14908,2976,Toys,Board Game,8,119.04,952.32,5%,11-03-2023,PayPal
14909,2204,Beauty,Lipstick,7,291.81,2042.67,10%,03-28-2023,paypal
14910,2194,Books,Biography,6,400.09,2400.54,5%,16/06/2023,Credit Card
14911,2681,Toys,Board Game,5,394.37,1971.85,,18/11/2024,paypal
14912,2664,Clothing,Jeans,5,185.43,927.1500000000001,15%,18/07/2023,BANK_TRANSFER
14913,2547,Books,Fiction,9,494.44,4449.96,,10-01-2024,PayPal
14914,2696,Beauty,Skincare Set,1,298.96,298.96,5%,21/08/2023,BANK_TRANSFER
14915,2286,Home & Kitchen,Cookware,9,202.7,1824.3,15%,2023-11-26,Credit Card
14916,2057,Toys,Doll,6,418.59,2511.54,5%,2024-03-22,paypal
14917,2734,Clothing,Jacket,4,366.29,1465.16,5%,04-11-2023,BANK_TRANSFER
14918,2303,Electronics,Smartphone,10,375.89,3758.8999999999996,5%,18/05/2023,Credit Card
14919,2163,Electronics,Laptop,7,102.09,714.63,5%,2024-07-15,credit_card
14920,2019,Books,Fiction,9,236.82,2131.38,,09/02/2024,BANK_TRANSFER
14921,2370,Home & Kitchen,Microwave,5,431.6,2158.0,5%,2025-01-16,credit_card
14922,2264,Electronics,Headphones,5,254.5,1272.5,0%,06-02-2023,credit_card
14923,2794,Books,Non-Fiction,8,343.31,2746.48,15%,08-09-2024,bank transfer
14924,2113,Beauty,Skincare Set,7,296.03,2072.21,5%,05/07/2024,Credit Card
14925,2488,Books,Fiction,8,421.97,3375.76,5%,16/10/2023,PayPal
14926,2327,Books,Comics,10,145.86,1458.6000000000001,5%,11-04-2024,paypal
14927,2542,Books,Non-Fiction,2,289.86,579.72,10%,09-30-2024,Credit Card
14928,2647,Clothing,Sneakers,9,66.0,594.0,15%,2023-08-11,bank transfer
14929,2579,Books,Fiction,3,346.65,1039.9499999999998,,21/10/2024,bank transfer
14930,2065,Toys,Doll,6,367.32,2203.92,10%,14/02/2024,BANK_TRANSFER
14931,2292,Books,Fiction,6,26.2,157.2,,01-21-2025,paypal
14932,2025,Clothing,Sneakers,2,339.52,679.04,10%,2024-11-24,bank transfer
14933,2549,Clothing,Sneakers,7,210.27,1471.89,5%,2023-08-10,PayPal
14934,2001,Beauty,Skincare Set,9,66.43,597.8700000000001,5%,03-02-2025,Credit Card
14935,2911,Home & Kitchen,Cookware,10,212.85,2128.5,10%,10-19-2024,PayPal
14936,2549,Electronics,Laptop,1,101.15,101.15,10%,24/10/2023,BANK_TRANSFER
14937,2141,Electronics,Smartphone,8,210.7,1685.6,5%,14/09/2024,Credit Card
14938,2744,Books,Fiction,2,195.25,390.5,10%,2024-04-06,BANK_TRANSFER
14939,2648,Beauty,Lipstick,1,370.5,,10%,12-23-2023,paypal
14940,2901,Books,Non-Fiction,8,388.24,3105.92,10%,2023-05-22,paypal
14941,2188,Electronics,Smartphone,2,305.48,610.96,10%,06-06-2023,PayPal
14942,2128,Clothing,T-Shirt,6,16.23,97.38,10%,2023-09-18,PayPal
14943,2201,Home & Kitchen,Vacuum Cleaner,6,465.86,2795.16,5%,05-05-2023,paypal
14944,2127,Beauty,Skincare Set,5,344.69,1723.45,0%,06/07/2024,credit_card
14945,2257,Clothing,T-Shirt,8,21.93,175.44,10%,01-11-2025,paypal
14946,2676,Home & Kitchen,Blender,3,410.32,1230.96,10%,17/09/2023,Credit Card
14947,2547,Beauty,Perfume,10,104.13,1041.3,15%,2024-02-11,BANK_TRANSFER
14948,2194,Beauty,Skincare Set,4,291.71,1166.84,10%,28/09/2023,paypal
14949,2703,Electronics,Smartphone,7,235.98,1651.86,15%,06-09-2024,paypal
14950,2104,Clothing,Jeans,7,212.82,1489.74,10%,05/06/2024,bank transfer
14951,2535,Beauty,Skincare Set,8,445.41,3563.28,10%,2024-08-11,BANK_TRANSFER
14952,2265,Toys,Board Game,2,221.49,442.98,10%,05/11/2024,bank transfer
14953,2802,Beauty,Perfume,2,42.3,84.6,10%,01-26-2024,BANK_TRANSFER
14954,2942,Home & Kitchen,Microwave,4,473.59,1894.36,15%,29/06/2024,Credit Card
14955,2974,Electronics,Smartphone,10,460.66,4606.6,10%,19/06/2023,BANK_TRANSFER
14956,2384,Books,Non-Fiction,9,343.79,3094.11,,18/09/2024,PayPal
14957,2260,Electronics,Headphones,10,236.61,2366.1000000000004,5%,2024-04-26,paypal
14958,2414,Books,Biography,9,50.97,458.73,,08-17-2024,BANK_TRANSFER
14959,2991,Clothing,Jeans,4,396.42,1585.68,10%,2023-08-02,Credit Card
14960,2358,Clothing,Jeans,9,42.36,381.24,10%,2023-06-27,BANK_TRANSFER
14961,2075,Beauty,Skincare Set,3,38.96,116.88,5%,27/01/2025,paypal
14962,2355,Toys,Doll,5,271.01,1355.05,10%,2023-05-22,credit_card
14963,2584,Clothing,T-Shirt,10,84.26,842.6,0%,08/02/2024,BANK_TRANSFER
