Transaction_ID,Customer_ID,Region,Product_Category,Product_Name,Quantity,Unit_Price ($),Total_Sales ($),Transaction_Date,Payment_Method
17609,2804,East,Home & Kitchen,Blender,1,60.8,60.8,2023-03-29,PayPal
17610,2215,East,Books,Comics,8,472.45,3779.6,2024-12-01,PayPal
17611,3444,South,Toys,Doll,2,329.77,659.54,2023-08-04,Credit Card
17612,2101,East,Toys,Doll,8,72.49,579.92,2025-02-07,Credit Card
17613,2573,North,Books,Comics,3,406.97,1220.91,2024-09-28,Credit Card
17614,3333,East,Beauty,Lipstick,8,464.4,3715.2,2024-09-12,Credit Card
17615,2658,West,Toys,Lego,6,135.08,810.48,2024-02-12,PayPal
17616,4987,North,Home & Kitchen,Blender,1,75.91,75.91,2024-10-20,Credit Card
17617,3534,East,Books,Biography,7,164.63,1152.41,2023-05-29,Credit Card
17618,3657,West,Beauty,Skincare Set,7,416.96,2918.72,2024-05-04,Bank Transfer
17619,2226,West,Clothing,T-Shirt,6,91.67,550.02,2023-04-28,PayPal
17620,2105,West,Clothing,Jacket,1,390.78,390.78,2023-05-27,Bank Transfer
17621,3998,East,Home & Kitchen,Cookware,5,359.55,1797.75,2024-12-07,Bank Transfer
17622,2772,South,Home & Kitchen,Vacuum Cleaner,1,327.43,327.43,2024-08-25,Bank Transfer
17623,2429,West,Home & Kitchen,Cookware,1,219.49,219.49,2024-08-21,Credit Card
17624,2434,South,Toys,Action Figure,6,186.55,1119.3,2023-05-07,PayPal
17625,3231,North,Home & Kitchen,Vacuum Cleaner,8,47.2,377.6,2023-11-07,Bank Transfer
17626,4730,South,Books,Non-Fiction,1,181.89,181.89,2024-02-25,Bank Transfer
17627,4636,South,Books,Biography,2,302.91,605.82,2024-07-08,PayPal
17628,2866,South,Beauty,Foundation,5,449.61,2248.05,2024-01-20,Credit Card
17629,4794,South,Books,Comics,8,417.4,3339.2,2024-07-22,Bank Transfer
17630,4912,South,Toys,Action Figure,4,20.95,83.8,2023-03-20,PayPal
17631,4416,North,Clothing,Jeans,5,73.74,368.7,2024-02-28,Credit Card
17632,2251,North,Beauty,Skincare Set,10,425.0,4250.0,2023-04-16,Credit Card
17633,4907,South,Books,Comics,5,469.96,2349.8,2024-12-18,Credit Card
17634,2856,South,Home & Kitchen,Blender,3,32.63,97.89,2023-10-09,Credit Card
17635,3194,West,Books,Comics,6,352.12,2112.72,2023-11-14,Credit Card
17636,2561,North,Electronics,Headphones,5,186.04,930.2,2023-04-19,PayPal
17637,3470,East,Beauty,Perfume,2,185.32,370.64,2024-04-21,Credit Card
17638,4342,North,Toys,Action Figure,10,323.12,3231.2,2023-06-10,Bank Transfer
17639,2919,East,Books,Fiction,4,406.06,1624.24,2023-12-24,PayPal
17640,3174,West,Books,Non-Fiction,4,141.04,564.16,2023-05-01,Bank Transfer
17641,2433,South,Toys,Doll,7,354.15,2479.05,2023-06-24,Bank Transfer
17642,4107,West,Clothing,T-Shirt,7,319.76,2238.32,2024-04-27,Credit Card
17643,2969,South,Home & Kitchen,Microwave,9,261.07,2349.63,2023-11-18,Credit Card
17644,2836,North,Home & Kitchen,Vacuum Cleaner,10,303.2,3032.0,2024-10-26,PayPal
17645,4247,South,Clothing,Sneakers,2,13.94,27.88,2024-04-28,PayPal
17646,4263,East,Clothing,Sneakers,6,7.01,42.06,2024-01-20,Bank Transfer
17647,2898,East,Electronics,Smartphone,2,277.47,554.94,2024-09-06,Credit Card
17648,2472,West,Toys,Lego,9,264.43,2379.87,2024-05-05,Credit Card
17649,2247,North,Beauty,Foundation,2,40.31,80.62,2023-04-01,Bank Transfer
17650,4430,East,Home & Kitchen,Microwave,6,248.55,1491.3,2023-10-13,Credit Card
17651,2991,West,Clothing,Sneakers,8,379.98,3039.84,2024-02-26,PayPal
17652,2927,North,Clothing,T-Shirt,6,272.9,1637.4,2024-01-27,Bank Transfer
17653,3192,North,Toys,Action Figure,3,261.22,783.66,2023-09-02,Credit Card
17654,4608,West,Beauty,Foundation,5,360.36,1801.8,2024-09-18,Bank Transfer
17655,3075,East,Clothing,Jacket,4,90.06,360.24,2024-03-01,Credit Card
17656,3835,East,Electronics,Headphones,1,231.45,231.45,2023-06-06,Credit Card
17657,2689,West,Beauty,Lipstick,5,78.28,391.4,2024-11-06,Credit Card
17658,4428,East,Electronics,Headphones,10,264.3,2643.0,2024-08-31,PayPal
17659,4522,West,Books,Comics,5,298.01,1490.05,2024-07-03,Bank Transfer
17660,4745,East,Home & Kitchen,Blender,7,65.23,456.61,2024-10-17,PayPal
17661,3485,East,Clothing,Jacket,7,42.38,296.66,2024-01-07,PayPal
17662,4959,West,Beauty,Skincare Set,2,87.53,175.06,2023-08-21,Bank Transfer
17663,2960,West,Electronics,Smartphone,4,295.24,1180.96,2023-03-29,Bank Transfer
17664,2478,East,Home & Kitchen,Blender,1,98.86,98.86,2025-03-13,Credit Card
17665,4974,West,Home & Kitchen,Vacuum Cleaner,5,141.25,706.25,2024-07-08,Credit Card
17666,2707,East,Clothing,Jeans,5,352.76,1763.8,2024-08-25,Bank Transfer
17667,4902,South,Home & Kitchen,Blender,4,127.93,511.72,2023-08-13,Credit Card
17668,3138,North,Clothing,T-Shirt,10,201.78,2017.8,2023-11-02,Credit Card
17669,2754,North,Books,Fiction,7,464.78,3253.46,2023-06-02,Bank Transfer
17670,4551,East,Clothing,Jeans,6,413.37,2480.22,2025-01-12,PayPal
17671,3660,North,Toys,Board Game,10,131.46,1314.6,2024-05-23,Bank Transfer
17672,4865,East,Electronics,Headphones,3,300.8,902.4,2024-02-17,Bank Transfer
17673,2588,West,Toys,Lego,2,334.57,669.14,2023-11-20,PayPal
17674,3335,South,Home & Kitchen,Blender,4,450.62,1802.48,2024-11-03,Credit Card
17675,3493,North,Home & Kitchen,Blender,9,276.0,2484.0,2024-04-17,PayPal
17676,3848,North,Home & Kitchen,Cookware,10,282.84,2828.4,2023-12-01,PayPal
17677,4756,West,Clothing,Sneakers,5,444.78,2223.9,2024-03-20,Bank Transfer
17678,2207,South,Beauty,Perfume,1,31.92,31.92,2023-04-12,Credit Card
17679,4199,South,Clothing,Sneakers,3,315.93,947.79,2025-01-28,Credit Card
17680,4716,South,Electronics,Tablet,9,211.24,1901.16,2025-02-02,PayPal
17681,4576,West,Clothing,T-Shirt,7,455.33,3187.31,2023-11-13,Bank Transfer
17682,2165,North,Home & Kitchen,Blender,3,480.47,1441.41,2023-11-21,PayPal
17683,4965,North,Books,Fiction,1,89.27,89.27,2024-12-16,Credit Card
17684,3999,South,Electronics,Laptop,4,144.33,577.32,2023-12-14,Credit Card
17685,4085,West,Toys,Doll,9,140.36,1263.24,2023-11-26,Bank Transfer
17686,2333,West,Books,Biography,7,54.81,383.67,2024-09-29,Bank Transfer
17687,2403,West,Electronics,Headphones,5,244.06,1220.3,2024-01-12,PayPal
17688,2414,South,Electronics,Laptop,6,258.98,1553.88,2024-08-20,Bank Transfer
17689,2045,West,Home & Kitchen,Microwave,1,288.62,288.62,2025-02-11,PayPal
17690,4254,South,Toys,Lego,7,333.16,2332.12,2024-10-20,Bank Transfer
17691,2062,South,Clothing,T-Shirt,5,36.14,180.7,2025-02-25,PayPal
17692,4468,South,Toys,Doll,7,313.13,2191.91,2023-04-18,Credit Card
17693,2868,East,Home & Kitchen,Blender,5,457.34,2286.7,2024-11-09,Credit Card
17694,3492,South,Home & Kitchen,Vacuum Cleaner,5,230.22,1151.1,2024-08-08,Credit Card
17695,4868,West,Home & Kitchen,Blender,3,57.82,173.46,2023-05-31,Credit Card
17696,2019,East,Books,Biography,5,47.54,237.7,2024-04-06,Credit Card
17697,2365,North,Toys,Board Game,8,144.47,1155.76,2024-10-27,Credit Card
17698,4476,North,Toys,Lego,8,377.5,3020.0,2025-02-27,Bank Transfer
17699,3141,West,Electronics,Smartphone,2,134.19,268.38,2024-12-18,Bank Transfer
17700,2580,West,Beauty,Foundation,1,408.09,408.09,2024-02-17,Bank Transfer
17701,2546,West,Clothing,Sneakers,2,410.73,821.46,2025-01-13,PayPal
17702,3730,West,Home & Kitchen,Vacuum Cleaner,7,231.27,1618.89,2023-09-14,Bank Transfer
17703,4373,East,Toys,Action Figure,3,153.89,461.67,2024-04-23,Bank Transfer
17704,2055,West,Toys,Lego,8,300.85,2406.8,2025-03-02,PayPal
17705,2778,South,Electronics,Headphones,4,406.21,1624.84,2023-03-31,PayPal
17706,2042,North,Clothing,Sneakers,10,36.96,369.6,2024-06-13,Credit Card
17707,3321,West,Beauty,Foundation,10,476.94,4769.4,2024-12-31,Bank Transfer
17708,2231,South,Beauty,Foundation,8,324.72,2597.76,2024-09-27,Bank Transfer
17709,2453,West,Home & Kitchen,Blender,2,202.08,404.16,2024-06-14,PayPal
17710,4442,South,Beauty,Skincare Set,5,255.48,1277.4,2024-05-19,Credit Card
17711,3546,East,Beauty,Foundation,6,195.87,1175.22,2023-07-31,Bank Transfer
17712,3382,North,Clothing,Jacket,1,209.24,209.24,2024-07-23,PayPal
17713,3468,North,Clothing,Sneakers,1,299.83,299.83,2024-10-11,PayPal
17714,3152,East,Home & Kitchen,Microwave,9,34.82,313.38,2024-06-02,Bank Transfer
17715,4739,South,Toys,Board Game,5,91.81,459.05,2024-01-10,PayPal
17716,4440,West,Electronics,Smartphone,4,117.38,469.52,2024-04-12,PayPal
17717,3217,South,Home & Kitchen,Cookware,1,206.72,206.72,2024-11-05,Bank Transfer
17718,4652,North,Books,Fiction,3,188.67,566.01,2023-09-26,Credit Card
17719,2881,East,Beauty,Skincare Set,4,362.49,1449.96,2023-07-06,Bank Transfer
17720,2085,East,Electronics,Smartphone,5,133.29,666.45,2024-01-23,Credit Card
17721,3054,South,Toys,Doll,10,33.25,332.5,2023-10-21,PayPal
17722,2049,South,Toys,Doll,5,32.44,162.2,2024-07-05,Bank Transfer
17723,3169,East,Clothing,Sneakers,10,10.6,106.0,2024-11-21,Bank Transfer
17724,2069,North,Books,Biography,8,23.82,190.56,2023-07-24,Credit Card
17725,4745,West,Toys,Lego,3,430.04,1290.12,2024-04-27,PayPal
17726,4527,West,Books,Comics,7,350.14,2450.98,2024-01-12,Bank Transfer
17727,4868,South,Beauty,Perfume,6,497.99,2987.94,2024-02-07,Bank Transfer
17728,3702,East,Clothing,Jeans,10,15.05,150.5,2024-07-21,PayPal
17729,3599,East,Electronics,Laptop,10,425.26,4252.6,2023-12-27,Credit Card
17730,4195,East,Clothing,Jacket,10,349.55,3495.5,2023-06-16,Bank Transfer
17731,3870,North,Beauty,Perfume,6,321.97,1931.82,2024-11-01,PayPal
17732,3016,South,Toys,Lego,10,181.48,1814.8,2024-11-21,Bank Transfer
17733,4657,South,Books,Comics,9,191.48,1723.32,2024-05-16,Bank Transfer
17734,2446,South,Beauty,Lipstick,7,423.55,2964.85,2024-08-08,Bank Transfer
17735,4269,North,Toys,Lego,7,358.17,2507.19,2024-03-02,Credit Card
17736,3402,South,Home & Kitchen,Vacuum Cleaner,1,336.81,336.81,2023-09-17,PayPal
17737,4143,West,Books,Fiction,1,20.17,20.17,2023-07-31,Bank Transfer
17738,2262,South,Beauty,Perfume,9,96.24,866.16,2023-08-02,Bank Transfer
17739,3849,South,Electronics,Laptop,9,481.5,4333.5,2023-10-31,Bank Transfer
17740,2897,South,Electronics,Laptop,10,229.91,2299.1,2024-12-29,Credit Card
17741,3095,North,Toys,Lego,3,391.79,1175.37,2025-01-12,Bank Transfer
17742,4267,West,Toys,Board Game,8,197.72,1581.76,2024-03-31,PayPal
17743,3557,West,Electronics,Laptop,9,383.34,3450.06,2024-07-29,Credit Card
17744,2092,East,Home & Kitchen,Vacuum Cleaner,1,64.01,64.01,2024-08-03,PayPal
17745,2127,East,Clothing,Jacket,3,25.85,77.55,2024-10-25,Bank Transfer
17746,2080,West,Electronics,Headphones,6,235.76,1414.56,2023-11-21,Bank Transfer
17747,3848,South,Toys,Doll,4,297.86,1191.44,2024-06-16,Credit Card
17748,2983,South,Toys,Board Game,8,165.23,1321.84,2024-10-27,Bank Transfer
17749,2916,South,Home & Kitchen,Vacuum Cleaner,9,359.42,3234.78,2023-05-22,PayPal
17750,4534,North,Electronics,Headphones,7,250.43,1753.01,2024-03-08,PayPal
17751,2694,South,Home & Kitchen,Microwave,1,464.52,464.52,2025-02-09,PayPal
17752,2025,North,Electronics,Tablet,2,47.07,94.14,2024-01-23,Bank Transfer
17753,2156,West,Clothing,Jacket,1,37.95,37.95,2023-09-28,Bank Transfer
17754,4680,South,Beauty,Foundation,9,453.04,4077.36,2024-04-02,Credit Card
17755,3813,South,Electronics,Headphones,4,336.21,1344.84,2023-11-28,Credit Card
17756,3554,East,Beauty,Perfume,10,337.2,3372.0,2025-03-02,PayPal
17757,3967,West,Electronics,Headphones,8,18.64,149.12,2024-02-29,PayPal
17758,3734,South,Clothing,Jacket,5,469.15,2345.75,2024-04-10,Credit Card
17759,3081,North,Toys,Board Game,5,387.05,1935.25,2025-02-25,Credit Card
17760,3629,West,Beauty,Foundation,5,383.34,1916.7,2024-03-07,PayPal
17761,2019,East,Home & Kitchen,Vacuum Cleaner,5,456.41,2282.05,2024-11-09,Credit Card
17762,3408,West,Electronics,Smartphone,3,291.19,873.57,2023-06-27,Bank Transfer
17763,3217,North,Toys,Action Figure,6,200.36,1202.16,2024-03-24,Bank Transfer
17764,4285,East,Electronics,Smartphone,1,242.94,242.94,2024-01-25,Credit Card
17765,3411,North,Home & Kitchen,Vacuum Cleaner,8,389.73,3117.84,2025-03-03,Credit Card
17766,2277,West,Clothing,Jeans,4,385.52,1542.08,2023-09-05,Bank Transfer
17767,2745,East,Books,Non-Fiction,6,306.75,1840.5,2023-07-22,Bank Transfer
17768,2552,North,Electronics,Smartphone,2,112.95,225.9,2023-08-19,PayPal
17769,3177,West,Home & Kitchen,Cookware,2,410.35,820.7,2023-10-20,Credit Card
17770,2639,North,Books,Biography,8,325.38,2603.04,2023-05-17,Bank Transfer
17771,2237,South,Electronics,Tablet,1,114.52,114.52,2023-10-26,Credit Card
17772,2998,West,Beauty,Foundation,8,242.92,1943.36,2024-03-02,Bank Transfer
17773,4103,East,Toys,Doll,10,498.62,4986.2,2024-01-24,Bank Transfer
17774,4004,East,Toys,Board Game,10,167.55,1675.5,2024-05-10,Credit Card
17775,3460,South,Home & Kitchen,Cookware,1,62.7,62.7,2023-12-01,PayPal
17776,4732,North,Beauty,Perfume,9,15.73,141.57,2023-05-05,Bank Transfer
17777,4157,North,Clothing,Sneakers,1,96.39,96.39,2024-08-11,Credit Card
17778,3208,East,Books,Non-Fiction,4,97.55,390.2,2024-07-14,Bank Transfer
17779,3392,North,Home & Kitchen,Cookware,9,429.74,3867.66,2025-02-12,Credit Card
17780,4007,West,Electronics,Tablet,1,82.3,82.3,2025-01-25,Credit Card
17781,3222,West,Toys,Action Figure,9,432.01,3888.09,2023-10-11,Bank Transfer
17782,3395,East,Electronics,Headphones,8,47.92,383.36,2024-07-04,PayPal
17783,2373,West,Books,Biography,5,453.79,2268.95,2024-03-14,Bank Transfer
17784,3521,East,Beauty,Foundation,6,131.89,791.34,2023-07-10,Bank Transfer
17785,4249,North,Beauty,Skincare Set,5,307.69,1538.45,2023-06-26,PayPal
17786,2849,North,Home & Kitchen,Microwave,4,84.06,336.24,2023-07-16,PayPal
17787,4557,North,Home & Kitchen,Blender,10,198.08,1980.8,2023-05-22,Credit Card
17788,3346,South,Beauty,Perfume,4,47.46,189.84,2024-05-29,Credit Card
17789,4323,East,Home & Kitchen,Microwave,10,291.87,2918.7,2025-01-17,PayPal
17790,4259,West,Beauty,Perfume,8,176.21,1409.68,2024-05-15,PayPal
17791,2504,North,Books,Comics,8,426.81,3414.48,2023-11-12,Bank Transfer
17792,2703,South,Home & Kitchen,Vacuum Cleaner,9,95.0,855.0,2023-07-26,PayPal
17793,4090,West,Beauty,Foundation,3,143.59,430.77,2024-10-11,Bank Transfer
17794,2315,West,Home & Kitchen,Vacuum Cleaner,10,92.74,927.4,2024-07-02,Bank Transfer
17795,4836,West,Electronics,Laptop,8,284.09,2272.72,2023-08-05,Bank Transfer
17796,4377,North,Toys,Lego,3,60.31,180.93,2024-11-07,PayPal
17797,3041,West,Electronics,Tablet,2,98.73,197.46,2023-06-11,PayPal
17798,2283,East,Clothing,Jacket,2,340.85,681.7,2024-01-23,Bank Transfer
17799,4991,South,Beauty,Lipstick,9,41.84,376.56,2024-05-29,PayPal
17800,2258,West,Clothing,T-Shirt,4,372.87,1491.48,2023-12-29,Credit Card
17801,2575,West,Beauty,Lipstick,5,56.65,283.25,2024-09-12,Credit Card
17802,2574,East,Toys,Board Game,2,294.82,589.64,2023-10-21,Bank Transfer
17803,4660,West,Home & Kitchen,Vacuum Cleaner,9,498.92,4490.28,2024-03-15,PayPal
17804,3043,North,Beauty,Lipstick,7,91.08,637.56,2023-09-30,Credit Card
17805,3553,North,Electronics,Laptop,3,134.24,402.72,2023-06-18,Bank Transfer
17806,4885,North,Home & Kitchen,Blender,6,449.72,2698.32,2025-03-17,Credit Card
17807,2423,West,Toys,Doll,7,315.01,2205.07,2024-11-19,Bank Transfer
17808,3490,South,Electronics,Laptop,6,248.8,1492.8,2024-02-21,Bank Transfer
17809,3397,South,Home & Kitchen,Cookware,10,283.54,2835.4,2023-07-19,Bank Transfer
17810,2758,West,Beauty,Skincare Set,10,151.27,1512.7,2023-07-11,Credit Card
17811,4811,South,Beauty,Lipstick,6,428.38,2570.28,2023-11-29,Bank Transfer
17812,3105,South,Electronics,Smartphone,8,373.91,2991.28,2023-07-09,Bank Transfer
17813,3575,West,Books,Biography,8,323.02,2584.16,2024-04-20,Credit Card
17814,4472,North,Beauty,Perfume,5,466.21,2331.05,2023-04-23,Bank Transfer
17815,2429,West,Books,Comics,4,291.16,1164.64,2023-04-25,Credit Card
17816,4022,North,Home & Kitchen,Vacuum Cleaner,5,258.38,1291.9,2023-11-01,Bank Transfer
17817,2204,North,Books,Non-Fiction,9,487.97,4391.73,2023-09-02,PayPal
17818,4244,South,Electronics,Smartphone,10,106.98,1069.8,2024-08-27,PayPal
17819,4776,South,Clothing,Jacket,6,75.27,451.62,2024-09-23,Credit Card
17820,4333,North,Clothing,Jeans,3,85.33,255.99,2024-06-02,Bank Transfer
17821,3993,North,Electronics,Headphones,3,494.77,1484.31,2023-08-05,Credit Card
17822,4244,South,Clothing,T-Shirt,1,327.86,327.86,2024-02-03,Bank Transfer
17823,2307,East,Electronics,Headphones,5,156.43,782.15,2023-07-16,Credit Card
17824,3688,North,Beauty,Skincare Set,6,128.24,769.44,2023-11-15,PayPal
17825,2014,North,Books,Biography,8,33.04,264.32,2024-12-31,Credit Card
17826,3861,North,Clothing,Jeans,9,70.31,632.79,2023-12-04,PayPal
17827,3962,South,Beauty,Foundation,7,454.55,3181.85,2023-12-09,PayPal
17828,3081,West,Clothing,T-Shirt,1,374.93,374.93,2024-08-26,PayPal
17829,2723,North,Home & Kitchen,Cookware,7,471.07,3297.49,2025-03-17,Credit Card
17830,2780,North,Electronics,Smartphone,10,214.75,2147.5,2023-12-08,Credit Card
17831,3234,North,Electronics,Smartphone,9,302.61,2723.49,2024-11-20,PayPal
17832,2529,West,Beauty,Skincare Set,4,244.42,977.68,2024-09-26,Credit Card
17833,2798,West,Home & Kitchen,Vacuum Cleaner,7,441.29,3089.03,2024-05-23,Bank Transfer
17834,2344,North,Books,Non-Fiction,9,495.73,4461.57,2024-01-10,PayPal
17835,3303,North,Home & Kitchen,Vacuum Cleaner,1,466.72,466.72,2023-11-16,Bank Transfer
17836,2209,East,Home & Kitchen,Microwave,10,301.04,3010.4,2023-07-27,PayPal
17837,2641,West,Toys,Action Figure,9,35.59,320.31,2023-08-29,Bank Transfer
17838,3312,East,Books,Non-Fiction,4,310.68,1242.72,2025-01-31,PayPal
17839,4300,North,Books,Non-Fiction,8,53.04,424.32,2024-01-01,PayPal
17840,4319,North,Home & Kitchen,Cookware,3,73.72,221.16,2023-11-11,PayPal
17841,3948,North,Clothing,Jacket,2,99.72,199.44,2023-08-31,Credit Card
17842,2920,North,Toys,Lego,8,184.93,1479.44,2023-09-13,Bank Transfer
17843,3724,South,Clothing,Jeans,8,297.93,2383.44,2024-06-01,PayPal
17844,4045,South,Home & Kitchen,Cookware,3,170.11,510.33,2024-03-28,Credit Card
17845,2419,South,Clothing,Jacket,8,228.87,1830.96,2023-06-29,PayPal
17846,3750,East,Books,Fiction,6,28.41,170.46,2024-04-21,Bank Transfer
17847,4843,West,Books,Non-Fiction,10,311.78,3117.8,2024-02-08,PayPal
17848,3389,North,Clothing,Jeans,9,330.23,2972.07,2024-02-05,Credit Card
17849,3100,West,Books,Fiction,10,54.2,542.0,2023-11-28,PayPal
17850,4773,South,Electronics,Laptop,6,393.63,2361.78,2024-02-10,PayPal
17851,4481,North,Books,Fiction,8,325.49,2603.92,2023-05-04,PayPal
17852,4157,North,Home & Kitchen,Blender,2,247.42,494.84,2024-10-17,PayPal
17853,4689,East,Beauty,Lipstick,1,278.67,278.67,2024-10-23,Credit Card
17854,3546,West,Clothing,Sneakers,10,254.01,2540.1,2023-10-06,PayPal
17855,3071,East,Toys,Action Figure,10,31.63,316.3,2024-12-06,Bank Transfer
17856,4427,South,Clothing,T-Shirt,2,368.9,737.8,2024-06-23,Bank Transfer
17857,3851,West,Books,Fiction,4,258.35,1033.4,2024-07-13,PayPal
17858,3120,South,Books,Fiction,10,90.55,905.5,2024-06-30,Credit Card
17859,2958,East,Beauty,Foundation,9,341.96,3077.64,2024-08-13,Bank Transfer
17860,2103,East,Beauty,Skincare Set,7,349.06,2443.42,2024-10-11,PayPal
17861,4940,North,Toys,Doll,9,110.68,996.12,2024-02-25,PayPal
17862,4902,West,Home & Kitchen,Vacuum Cleaner,9,399.27,3593.43,2024-12-30,Credit Card
17863,3170,West,Electronics,Tablet,9,230.97,2078.73,2023-12-25,PayPal
17864,3904,North,Home & Kitchen,Vacuum Cleaner,8,94.4,755.2,2024-01-09,Credit Card
17865,3756,West,Toys,Lego,6,330.52,1983.12,2024-03-14,Bank Transfer
17866,4578,South,Clothing,Sneakers,10,300.38,3003.8,2024-12-24,PayPal
17867,2679,South,Books,Biography,7,89.35,625.45,2024-10-29,Credit Card
17868,3969,East,Home & Kitchen,Microwave,2,436.81,873.62,2024-04-04,PayPal
17869,2989,South,Books,Biography,1,427.99,427.99,2024-11-07,PayPal
17870,3106,West,Books,Fiction,5,418.94,2094.7,2023-04-13,Bank Transfer
17871,4476,North,Home & Kitchen,Microwave,8,202.62,1620.96,2024-08-07,PayPal
17872,3608,East,Home & Kitchen,Microwave,3,413.19,1239.57,2023-11-12,Credit Card
17873,4870,North,Beauty,Perfume,7,423.17,2962.19,2023-09-25,Credit Card
17874,3503,East,Toys,Lego,5,498.29,2491.45,2024-03-07,Credit Card
17875,3790,East,Toys,Doll,10,479.01,4790.1,2023-06-12,PayPal
17876,3186,North,Electronics,Smartphone,8,194.51,1556.08,2025-02-22,PayPal
17877,2932,South,Beauty,Skincare Set,6,103.11,618.66,2024-06-11,Bank Transfer
17878,3426,South,Electronics,Smartphone,6,149.77,898.62,2024-12-03,PayPal
17879,3062,South,Home & Kitchen,Blender,7,249.92,1749.44,2024-05-26,Credit Card
17880,3979,South,Toys,Doll,7,403.7,2825.9,2025-02-16,Credit Card
17881,4559,North,Toys,Action Figure,4,362.88,1451.52,2025-02-23,Bank Transfer
17882,4441,West,Electronics,Tablet,10,394.92,3949.2,2023-03-27,Credit Card
17883,4043,East,Clothing,Sneakers,10,193.06,1930.6,2024-09-12,Credit Card
17884,4761,North,Beauty,Skincare Set,10,127.22,1272.2,2024-06-14,Credit Card
17885,4542,South,Beauty,Foundation,8,16.94,135.52,2024-12-16,Bank Transfer
17886,3279,South,Beauty,Perfume,6,314.96,1889.76,2023-12-14,Bank Transfer
17887,3203,North,Toys,Lego,8,398.54,3188.32,2024-04-12,Credit Card
17888,4595,East,Books,Non-Fiction,7,445.12,3115.84,2024-04-11,Credit Card
17889,2594,North,Toys,Doll,1,240.74,240.74,2023-04-16,PayPal
17890,4437,North,Books,Fiction,4,464.18,1856.72,2024-10-20,PayPal
17891,3422,West,Toys,Doll,7,105.19,736.33,2023-05-21,Credit Card
17892,4206,North,Home & Kitchen,Blender,9,259.62,2336.58,2023-10-14,PayPal
17893,3028,West,Toys,Board Game,2,110.82,221.64,2024-02-04,Credit Card
17894,4215,East,Home & Kitchen,Microwave,5,98.1,490.5,2024-06-01,Credit Card
17895,2960,North,Books,Biography,9,476.93,4292.37,2024-08-10,PayPal
17896,4457,North,Beauty,Lipstick,9,409.78,3688.02,2024-11-18,Bank Transfer
17897,4242,South,Books,Non-Fiction,6,10.84,65.04,2024-09-05,Bank Transfer
17898,4283,North,Electronics,Headphones,7,137.91,965.37,2023-03-29,Bank Transfer
